ENSMUSP00000099304	-4.31997422301956
ENSMUSP00000000080	-7.18132903209076
ENSMUSP00000101908	-7.66470272201963
ENSMUSP00000000090	-7.5571897865419
ENSMUSP00000009344	-6.72043481648887
ENSMUSP00000076864	-2.20194377832667
ENSMUSP00000051331	-7.0789389963434
ENSMUSP00000098074	-7.64009542820552
ENSMUSP00000000153	-5.56207145919407
ENSMUSP00000034567	-7.7285701934106
ENSMUSP00000000175	-7.31011227549572
ENSMUSP00000000188	-5.74880141082451
ENSMUSP00000103528	-3.39785185672304
ENSMUSP00000000287	-3.93673287381719
ENSMUSP00000000291	-4.56804325304979
ENSMUSP00000000299	-7.29445646471962
ENSMUSP00000111272	-7.53454640359052
ENSMUSP00000000349	-5.46069298247025
ENSMUSP00000000356	-7.47456063587043
ENSMUSP00000110768	-5.58460083757846
ENSMUSP00000000384	-7.49373501899671
ENSMUSP00000000388	-4.80823837821128
ENSMUSP00000085523	-7.18159546619367
ENSMUSP00000066209	-7.62966914231234
ENSMUSP00000000430	-7.2667526127049
ENSMUSP00000108571	-6.3390454877569
ENSMUSP00000101921	-7.11025652092219
ENSMUSP00000114027	-6.63998203370045
ENSMUSP00000000543	-2.14770185027108
ENSMUSP00000000544	-6.62542729634094
ENSMUSP00000099744	-7.57524390365675
ENSMUSP00000023128	1.6693550650645
ENSMUSP00000010278	-6.32376562493127
ENSMUSP00000019128	-5.90919901146229
ENSMUSP00000000594	-7.7305309912169
ENSMUSP00000000608	-6.89932061011376
ENSMUSP00000078985	-5.93277444091165
ENSMUSP00000000631	-6.88191344500295
ENSMUSP00000000642	-5.6144438228996
ENSMUSP00000104013	-6.93149666687974
ENSMUSP00000000724	-4.36067762722582
ENSMUSP00000000727	-3.84622567469224
ENSMUSP00000093136	-7.66821411339503
ENSMUSP00000104496	-7.07558936476857
ENSMUSP00000000756	-6.13258706055795
ENSMUSP00000000759	-7.19951797217065
ENSMUSP00000000767	-7.07480365136758
ENSMUSP00000000776	-7.27065423938082
ENSMUSP00000000793	-6.05934551851829
ENSMUSP00000072254	-6.3695265338545
ENSMUSP00000000804	-6.76655726953696
ENSMUSP00000000808	-7.3227683063183
ENSMUSP00000103710	-7.52893082026141
ENSMUSP00000000828	-6.0699335711564
ENSMUSP00000000834	4.66367743616603
ENSMUSP00000104419	-7.59645402913217
ENSMUSP00000104427	-7.08768175677432
ENSMUSP00000110303	-6.50924998332884
ENSMUSP00000085299	-3.93784744245854
ENSMUSP00000000925	-6.89482105337326
ENSMUSP00000000939	-7.52378729720054
ENSMUSP00000000958	-7.48744288998888
ENSMUSP00000000985	-7.21487633683536
ENSMUSP00000001042	-7.07241979245951
ENSMUSP00000061800	-6.20076502094624
ENSMUSP00000122090	-6.0539542168495
ENSMUSP00000102426	-5.65817456285979
ENSMUSP00000001079	-5.83303730277954
ENSMUSP00000001081	-5.42715121367327
ENSMUSP00000120014	-6.50541141334767
ENSMUSP00000113748	-5.12551137093664
ENSMUSP00000001092	-6.58672638506756
ENSMUSP00000001109	-2.32667835636128
ENSMUSP00000101475	-7.42858803304688
ENSMUSP00000001125	-4.86978966302201
ENSMUSP00000001127	-7.68195677369478
ENSMUSP00000118015	-7.74477648821868
ENSMUSP00000001148	-5.78841327496105
ENSMUSP00000001155	-7.42204921419894
ENSMUSP00000001156	-5.67962072898331
ENSMUSP00000115342	-5.30214027209718
