Warning: Control callbacks may disable some MIP features.
Lazy constraint(s) or lazy constraint callback is present.
    Disabling dual reductions (CPX_PARAM_REDUCE) in presolve.
Clique table members: 111964.
MIP emphasis: balance optimality and feasibility.
MIP search method: traditional branch-and-cut.
Parallel mode: none, using 1 thread.
Root relaxation solution time = 15.83 sec. (3395.05 ticks)

        Nodes                                         Cuts/
   Node  Left     Objective  IInf  Best Integer    Best Bound    ItCnt     Gap         Variable B NodeID Parent  Depth

      0     0      727.8772   136                    727.8772    15616         
*     0+    0                            9.7072      727.8772    15616     --- 
      0     0      724.2562    86        9.7072      Cuts: 28    15643     --- 
      0     0      722.1688    92        9.7072  ZeroHalf: 31    15665     --- 
      0     0      720.4966    76        9.7072  ZeroHalf: 12    15681     --- 
      0     0      720.2332    76        9.7072   ZeroHalf: 6    15689     --- 
      0     0      720.0897    88        9.7072  ZeroHalf: 13    15708     --- 
      0     0      719.7256    58        9.7072   ZeroHalf: 6    15724     --- 
      0     0      691.2858   160        9.7072 UserPurge1: 216    16089     --- 
*     0+    0                           11.1773      691.2858    16089     --- 
      0     0      687.8264   168       11.1773  ZeroHalf: 44    16155     --- 
      0     0      687.1540    87       11.1773  ZeroHalf: 82    16186     --- 
      0     0      687.0992    59       11.1773  ZeroHalf: 53    16192     --- 
      0     0      686.8464    49       11.1773  ZeroHalf: 41    16226     --- 
      0     0      686.3068     5       11.1773  ZeroHalf: 28    16235     --- 
      0     0      680.0311   537       11.1773 UserPurge1: 204    16494     --- 
      0     0      678.6366   681       11.1773      Cuts: 48    16638     --- 
*     0+    0                          427.7294      678.6366    16638   58.66%
      0     0      676.5730   660      427.7294      Cuts: 64    16842   58.18%
*     0+    0                          431.4804      676.5730    16842   56.80%
      0     0      676.0964   483      431.4804  ZeroHalf: 25    16893   56.69%
      0     0      675.8276   690      431.4804      Cuts: 32    16946   56.63%
      0     0      675.6312   721      431.4804  ZeroHalf: 11    17008   56.58%
      0     0      675.5295   509      431.4804   ZeroHalf: 8    17034   56.56%
      0     0      675.5167   501      431.4804  ZeroHalf: 11    17043   56.56%
      0     0      675.4150   690      431.4804  ZeroHalf: 16    17091   56.53%
      0     0      673.7463   689      431.4804 UserPurge1: 222    17100   56.15%
      0     0      671.3309   691      431.4804 UserPurge1: 211    17118   55.59%
      0     0      671.3030   153      431.4804 UserPurge1: 215    17140   55.58%
      0     0      671.0257   431      431.4804 UserPurge1: 210    17219   55.52%
*     0+    0                          484.6388      671.0257    17219   38.46%
      0     0      671.0203   439      484.6388 UserPurge1: 244    17234   38.46%
      0     0      671.0155   686      484.6388 UserPurge1: 247    17250   38.46%
      0     0      671.0143   465      484.6388 UserPurge1: 245    17258   38.46%
      0     0      671.0056   652      484.6388 UserPurge1: 251    17280   38.45%
      0     0      671.0024   702      484.6388 UserPurge1: 239    17293   38.45%
      0     0      670.9972   705      484.6388 UserPurge1: 245    17305   38.45%
      0     0      670.9890   708      484.6388 UserPurge1: 248    17313   38.45%
      0     0      670.9870   722      484.6388 UserPurge1: 246    17324   38.45%
      0     0      670.9868   727      484.6388 UserPurge1: 250    17325   38.45%
      0     0      670.9728   674      484.6388 UserPurge1: 250    17353   38.45%
      0     0      670.9705   769      484.6388 UserPurge1: 243    17360   38.45%
      0     0      670.9656   762      484.6388 UserPurge1: 240    17378   38.45%
      0     0      670.9593   730      484.6388 UserPurge1: 227    17394   38.45%
      0     0      670.9555   657      484.6388 UserPurge1: 232    17399   38.44%
      0     0      670.9546   740      484.6388 UserPurge1: 237    17402   38.44%
      0     0      670.9534   777      484.6388 UserPurge1: 224    17408   38.44%
      0     0      670.9517   775      484.6388 UserPurge1: 238    17417   38.44%
      0     0      670.9451   737      484.6388 UserPurge1: 234    17427   38.44%
      0     0      670.9368   775      484.6388 UserPurge1: 224    17446   38.44%
      0     0      670.9350   783      484.6388 UserPurge1: 219    17454   38.44%
      0     0      670.9325   738      484.6388 UserPurge1: 223    17468   38.44%
      0     0      670.9295   794      484.6388 UserPurge1: 229    17477   38.44%
      0     0      670.9258   756      484.6388 UserPurge1: 231    17498   38.44%
      0     0      670.9209   815      484.6388 UserPurge1: 231    17533   38.44%
      0     0      670.8855   724      484.6388 UserPurge1: 226    17605   38.43%
      0     0      670.8725   811      484.6388 UserPurge1: 241    17632   38.43%
