Warning: Control callbacks may disable some MIP features.
Lazy constraint(s) or lazy constraint callback is present.
    Disabling dual reductions (CPX_PARAM_REDUCE) in presolve.
Clique table members: 111964.
MIP emphasis: balance optimality and feasibility.
MIP search method: traditional branch-and-cut.
Parallel mode: none, using 1 thread.
Root relaxation solution time = 17.18 sec. (3296.26 ticks)
      0     0      514.7302   564      377.6824 UserPurge1: 140    17575   36.29%
      0     0      514.7286   469      377.6824 UserPurge1: 139    17584   36.29%
      0     0      514.7270   565      377.6824 UserPurge1: 139    17593   36.29%
      0     0      514.7258   554      377.6824 UserPurge1: 140    17599   36.29%
      0     0      514.7193   576      377.6824 UserPurge1: 140    17616   36.28%
      0     0      514.7152   484      377.6824 UserPurge1: 147    17637   36.28%
      0     0      514.7119   463      377.6824 UserPurge1: 146    17642   36.28%
      0     0      514.7111   471      377.6824 UserPurge1: 146    17649   36.28%
      0     0      514.7086   486      377.6824 UserPurge1: 147    17654   36.28%
      0     0      514.7033   497      377.6824 UserPurge1: 139    17666   36.28%
      0     0      514.6938   589      377.6824 UserPurge1: 146    17692   36.28%
      0     0      514.6894   528      377.6824 UserPurge1: 146    17704   36.28%
      0     0      514.6843   573      377.6824 UserPurge1: 145    17715   36.27%
      0     0      514.6821   606      377.6824 UserPurge1: 148    17721   36.27%
      0     0      514.6784   621      377.6824 UserPurge1: 142    17735   36.27%
      0     0      514.6772   630      377.6824 UserPurge1: 142    17740   36.27%
      0     0      514.6729   591      377.6824 UserPurge1: 148    17762   36.27%
      0     0      514.6679   590      377.6824 UserPurge1: 139    17780   36.27%
      0     0      514.6635   639      377.6824 UserPurge1: 140    17796   36.27%
      0     0      514.6585   473      377.6824 UserPurge1: 141    17811   36.27%
      0     0      514.6576   595      377.6824 UserPurge1: 143    17815   36.27%
      0     0      514.6569   604      377.6824 UserPurge1: 144    17823   36.27%
      0     0      514.6344   464      377.6824 UserPurge1: 141    17859   36.26%
      0     0      514.6290   486      377.6824 UserPurge1: 137    17876   36.26%
      0     0      514.6243   400      377.6824 UserPurge1: 140    17885   36.26%
      0     0      514.6242   482      377.6824 UserPurge1: 139    17886   36.26%
      0     0      514.6226   495      377.6824 UserPurge1: 140    17900   36.26%
      0     0      514.6184   569      377.6824 UserPurge1: 149    17914   36.26%
      0     0      514.6179   613      377.6824 UserPurge1: 140    17917   36.26%
      0     0      514.6142   644      377.6824 UserPurge1: 141    17938   36.26%
      0     0      514.6120   498      377.6824 UserPurge1: 145    17953   36.26%
      0     0      514.6023   535      377.6824 UserPurge1: 139    17987   36.25%
      0     0      514.5999   611      377.6824 UserPurge1: 145    18007   36.25%
      0     0      514.5964   641      377.6824 UserPurge1: 142    18016   36.25%
      0     0      514.5960   613      377.6824 UserPurge1: 141    18022   36.25%
      0     0      514.5950   642      377.6824 UserPurge1: 142    18038   36.25%
      0     0      514.5937   577      377.6824 UserPurge1: 143    18046   36.25%
      0     0      514.5896   648      377.6824 UserPurge1: 143    18064   36.25%
      0     0      514.5857   647      377.6824 UserPurge1: 149    18075   36.25%
      0     0      514.5795   599      377.6824 UserPurge1: 141    18087   36.25%
      0     0      514.5766   573      377.6824 UserPurge1: 147    18114   36.25%
      0     0      514.5762   577      377.6824 UserPurge1: 149    18130   36.25%
      0     0      514.5737   581      377.6824 UserPurge1: 149    18145   36.25%
      0     0      514.5696   618      377.6824 UserPurge1: 149    18167   36.24%
      0     0      514.5676   577      377.6824 UserPurge1: 147    18180   36.24%
      0     0      514.5652   366      377.6824 UserPurge1: 149    18186   36.24%
*     0+    0                          377.8013      514.5652    18186   36.20%
      0     0      514.5649   570      377.8013 UserPurge1: 138    18194   36.20%
      0     0      514.5642   666      377.8013 UserPurge1: 148    18211   36.20%
      0     0      514.5632   596      377.8013 UserPurge1: 147    18218   36.20%
      0     0      514.5621   671      377.8013 UserPurge1: 149    18229   36.20%
      0     0      514.5610   562      377.8013 UserPurge1: 148    18238   36.20%
      0     0      514.5604   611      377.8013 UserPurge1: 140    18243   36.20%
      0     0      514.5601   671      377.8013 UserPurge1: 141    18245   36.20%
      0     0      514.5580   633      377.8013 UserPurge1: 143    18261   36.20%
      0     0      514.5565   557      377.8013 UserPurge1: 142    18282   36.20%
      0     0      514.5549   663      377.8013 UserPurge1: 142    18296   36.20%
      0     0      514.5534   661      377.8013 UserPurge1: 142    18309   36.20%
      0     0      514.5493   689      377.8013 UserPurge1: 142    18330   36.20%
      0     0      514.5441   559      377.8013 UserPurge1: 144    18346   36.19%
      0     0      514.5435   696      377.8013 UserPurge1: 147    18355   36.19%
      0     0      514.5429   697      377.8013 UserPurge1: 141    18365   36.19%
      0     0      514.5416   484      377.8013 UserPurge1: 148    18376   36.19%
      0     0      514.5413   590      377.8013 UserPurge1: 140    18381   36.19%
      0     0      514.5402   634      377.8013 UserPurge1: 142    18397   36.19%
      0     0      514.5371   632      377.8013 UserPurge1: 140    18410   36.19%
      0     0      514.5356   535      377.8013 UserPurge1: 140    18429   36.19%
      0     0      514.5326   674      377.8013 UserPurge1: 144    18451   36.19%
      0     0      514.5307   670      377.8013 UserPurge1: 149    18460   36.19%
      0     0      514.5274   674      377.8013 UserPurge1: 147    18481   36.19%
      0     0      514.5219   646      377.8013 UserPurge1: 142    18512   36.19%
      0     0      514.5196   534      377.8013 UserPurge1: 144    18523   36.19%
      0     0      514.5174   722      377.8013 UserPurge1: 137    18537   36.19%
      0     0      514.5136   537      377.8013 UserPurge1: 150    18558   36.19%
      0     0      514.5123   559      377.8013 UserPurge1: 147    18571   36.19%
      0     0      514.4915   595      377.8013 UserPurge1: 144    18652   36.18%
      0     0      514.4869   620      377.8013 UserPurge1: 147    18662   36.18%
      0     0      514.4833   515      377.8013 UserPurge1: 142    18680   36.18%
      0     0      514.4815   578      377.8013 UserPurge1: 142    18693   36.18%
      0     0      514.4800   562      377.8013 UserPurge1: 147    18701   36.18%
      0     0      514.4795   630      377.8013 UserPurge1: 146    18709   36.18%
      0     0      514.4782   644      377.8013 UserPurge1: 147    18720   36.18%
      0     0      514.4767   601      377.8013 UserPurge1: 150    18737   36.18%
      0     0      514.4736   613      377.8013 UserPurge1: 149    18758   36.18%
      0     0      514.4715   638      377.8013 UserPurge1: 146    18778   36.18%
      0     0      514.4709   517      377.8013 UserPurge1: 142    18786   36.18%
      0     0      514.4703   633      377.8013 UserPurge1: 141    18796   36.17%
      0     0      514.4699   638      377.8013 UserPurge1: 140    18805   36.17%
      0     0      514.4686   630      377.8013 UserPurge1: 147    18815   36.17%
      0     0      514.4677   637      377.8013 UserPurge1: 147    18832   36.17%
      0     0      514.4669   647      377.8013 UserPurge1: 149    18849   36.17%
      0     0      514.4662   654      377.8013 UserPurge1: 147    18865   36.17%
      0     0      514.4648   355      377.8013 UserPurge1: 147    18870   36.17%
*     0+    0                          385.3526      514.4648    18870   33.50%
      0     0      514.4641   634      385.3526 UserPurge1: 136    18884   33.50%
      0     0      514.4583   540      385.3526 UserPurge1: 146    18913   33.50%
      0     0      514.4559   631      385.3526 UserPurge1: 146    18934   33.50%
      0     0      514.4544   602      385.3526 UserPurge1: 142    18944   33.50%
      0     0      514.4537   541      385.3526 UserPurge1: 148    18957   33.50%
      0     0      514.4529   619      385.3526 UserPurge1: 142    18976   33.50%
      0     0      514.4516   372      385.3526 UserPurge1: 147    18983   33.50%
      0     0      514.4515   668      385.3526 UserPurge1: 140    18989   33.50%
      0     0      514.4500   367      385.3526 UserPurge1: 147    19003   33.50%
      0     0      514.4496   679      385.3526 UserPurge1: 139    19010   33.50%
      0     0      514.4452   649      385.3526 UserPurge1: 142    19037   33.50%
      0     0      514.4409   633      385.3526 UserPurge1: 146    19056   33.50%
      0     0      514.4365   609      385.3526 UserPurge1: 147    19088   33.50%
      0     0      514.4360   569      385.3526 UserPurge1: 143    19094   33.50%
      0     0      514.4359   641      385.3526 UserPurge1: 141    19098   33.50%
      0     0      514.4333   615      385.3526 UserPurge1: 144    19109   33.50%
      0     0      514.4312   639      385.3526 UserPurge1: 146    19129   33.50%
      0     0      514.4302   622      385.3526 UserPurge1: 140    19150   33.50%
      0     0      514.4294   670      385.3526 UserPurge1: 141    19168   33.50%
      0     0      514.4290   647      385.3526 UserPurge1: 142    19183   33.50%
      0     0      514.4285   690      385.3526 UserPurge1: 147    19197   33.50%
      0     0      514.4273   561      385.3526 UserPurge1: 143    19214   33.50%
      0     0      514.4264   709      385.3526 UserPurge1: 141    19230   33.49%
      0     0      514.4261   672      385.3526 UserPurge1: 146    19241   33.49%
      0     0      514.4256   665      385.3526 UserPurge1: 144    19255   33.49%
      0     0      514.4246   708      385.3526 UserPurge1: 144    19271   33.49%
      0     0      514.4236   668      385.3526 UserPurge1: 146    19293   33.49%
      0     0      514.4230   683      385.3526 UserPurge1: 143    19303   33.49%
      0     0      514.4225   573      385.3526 UserPurge1: 144    19322   33.49%
      0     0      514.4216   723      385.3526 UserPurge1: 142    19342   33.49%
      0     0      514.4212   696      385.3526 UserPurge1: 149    19358   33.49%
      0     0      514.4179   724      385.3526 UserPurge1: 144    19410   33.49%
      0     0      514.4168   686      385.3526 UserPurge1: 145    19440   33.49%
      0     0      514.4159   714      385.3526 UserPurge1: 144    19452   33.49%
      0     0      514.4143   764      385.3526 UserPurge1: 145    19477   33.49%
      0     0      514.4126   702      385.3526 UserPurge1: 148    19501   33.49%
      0     0      514.4092   681      385.3526 UserPurge1: 143    19526   33.49%
      0     0      514.4051   366      385.3526 UserPurge1: 141    19534   33.49%
      0     0      514.4031   697      385.3526 UserPurge1: 139    19560   33.49%
      0     0      514.4015   678      385.3526 UserPurge1: 142    19585   33.49%
      0     0      514.4009   744      385.3526 UserPurge1: 142    19601   33.49%
      0     0      514.4004   693      385.3526 UserPurge1: 143    19617   33.49%
      0     0      514.3991   685      385.3526 UserPurge1: 142    19640   33.49%
      0     0      514.3957   613      385.3526 UserPurge1: 141    19663   33.49%
      0     0      514.3939   637      385.3526 UserPurge1: 146    19678   33.49%
      0     0      514.3927   689      385.3526 UserPurge1: 144    19708   33.49%
      0     0      514.3917   719      385.3526 UserPurge1: 143    19730   33.49%
      0     0      514.3897   722      385.3526 UserPurge1: 144    19755   33.49%
      0     0      514.3878   643      385.3526 UserPurge1: 142    19787   33.48%
      0     0      514.3871   728      385.3526 UserPurge1: 144    19806   33.48%
      0     0      514.3852   641      385.3526 UserPurge1: 146    19837   33.48%
      0     0      514.3836   737      385.3526 UserPurge1: 146    19862   33.48%
      0     0      514.3824   707      385.3526 UserPurge1: 143    19879   33.48%
      0     0      514.3820   367      385.3526 UserPurge1: 144    19882   33.48%
      0     0      514.3817   727      385.3526 UserPurge1: 139    19902   33.48%
      0     0      514.3786   730      385.3526 UserPurge1: 143    19934   33.48%
      0     0      514.3764   704      385.3526 UserPurge1: 146    19966   33.48%
      0     0      514.3716   697      385.3526 UserPurge1: 143    19997   33.48%
      0     0      514.3636   373      385.3526 UserPurge1: 142    20016   33.48%
      0     0      514.3628   745      385.3526 UserPurge1: 137    20030   33.48%
      0     0      514.3583   707      385.3526 UserPurge1: 141    20055   33.48%
      0     0      514.3572   360      385.3526 UserPurge1: 142    20064   33.48%
      0     0      514.3571   664      385.3526 UserPurge1: 139    20077   33.48%
      0     0      514.3551   659      385.3526 UserPurge1: 148    20092   33.48%
      0     0      514.3547   781      385.3526 UserPurge1: 148    20105   33.48%
      0     0      514.3543   743      385.3526 UserPurge1: 142    20112   33.48%
      0     0      514.3537   761      385.3526 UserPurge1: 141    20136   33.48%
      0     0      514.3516   766      385.3526 UserPurge1: 149    20162   33.48%
      0     0      514.3511   729      385.3526 UserPurge1: 142    20176   33.48%
      0     0      514.3494   818      385.3526 UserPurge1: 149    20221   33.48%
      0     0      514.3481   757      385.3526 UserPurge1: 142    20249   33.47%
      0     0      514.3460   736      385.3526 UserPurge1: 142    20305   33.47%
      0     0      514.3405   732      385.3526 UserPurge1: 143    20369   33.47%
      0     0      514.3326   791      385.3526 UserPurge1: 142    20439   33.47%
      0     0      514.3284   691      385.3526 UserPurge1: 144    20467   33.47%
      0     0      514.3238   748      385.3526 UserPurge1: 142    20491   33.47%
      0     0      514.3184   679      385.3526 UserPurge1: 142    20547   33.47%
      0     0      514.3163   700      385.3526 UserPurge1: 144    20572   33.47%
      0     0      514.3159   574      385.3526 UserPurge1: 145    20588   33.47%
      0     0      514.3157   353      385.3526 UserPurge1: 143    20591   33.47%
      0     2      514.3157   353      385.3526      514.2299    20591   33.44%                        0             0
Elapsed time = 1907.79 sec. (433720.90 ticks, tree = 0.00 MB, solutions = 4)
*     1+    1                          406.8906      514.2299    20598   26.38%
      1     3      513.1395   322      406.8906      512.9566    20598   26.07%x_ENSMUSP0000002 D      1      0      1
*     2+    2                          443.0085      512.9566    21113   15.79%
      2     4      512.7496   129      443.0085      512.7441    21113   15.74%x_ENSMUSP0000007 N      2      1      2
      3     5      512.0850   452      443.0085      512.6952    21499   15.73%x_ENSP0000032636 D      3      2      3
      4     6      510.4052   457      443.0085      512.5425    21650   15.70%x_ENSP0000032636 U      4      2      3
      5     7      511.8340   512      443.0085      512.5425    22089   15.70%x_ENSP0000035574 N      5      3      4
      6     8      510.4536   397      443.0085      512.5425    22374   15.70%x_ENSP0000035574 U      6      3      4
      7     9      511.8334   438      443.0085      512.5425    22380   15.70%x_ENSMUSP0000005 U      7      5      5
      8    10      511.8255   402      443.0085      512.5425    22393   15.70%mm_ENSP000003068 D      8      7      6
      9    11      501.9907   442      443.0085      512.5425    23037   15.70%mm_ENSP000003068 N      9      7      6
*    10+   10                          468.7678      512.5425    23088    9.34%
     10    12      511.6590    51      468.7678      512.5425    23088    9.34%x_ENSP0000032008 D     10      8      7
Elapsed time = 3086.30 sec. (1259548.10 ticks, tree = 2.29 MB, solutions = 7)
     11    13      510.1191   364      468.7678      512.5425    23553    9.34%x_ENSP0000032008 U     11      8      7
*    12+   12                          477.0963      512.5425    23587    7.43%
     13    15      511.5979   225      477.0963      512.5425    23692    7.43%x_ENSMUSP0000002 D     13     12      9
     14    16      511.0349   436      477.0963      512.5425    24241    7.43%x_ENSMUSP0000002 N     14     12      9
     15    17      511.2491   151      477.0963      512.5425    24597    7.43%x_ENSP0000032914 D     15     13     10
     16    18      509.5765   368      477.0963      512.5425    25107    7.43%x_ENSP0000032914 U     16     13     10
     17    19      511.2416   226      477.0963      512.5425    25196    7.43%x_ENSMUSP0000008 D     17     15     11
     18    20      510.9732    93      477.0963      512.5425    25466    7.43%x_ENSMUSP0000008 U     18     15     11
     19    21      510.9686   150      477.0963      512.5425    25713    7.43%x_ENSMUSP0000005 D     19     18     12
     20    22      510.7651   359      477.0963      512.5425    26685    7.43%mm_ENSP000003526 N     20     19     13
     21    23      510.4985   219      477.0963      512.5425    27152    7.43%mm_ENSP000003526 D     21     19     13
Elapsed time = 4481.59 sec. (1839982.46 ticks, tree = 4.72 MB, solutions = 8)
     22    24      510.7650   339      477.0963      512.5425    27153    7.43%x_ENSMUSP0000006 D     22     20     14
     23    25      510.7647   197      477.0963      512.5425    27160    7.43%x_ENSMUSP0000003 D     23     22     15
     24    26      509.1031   189      477.0963      512.5425    27983    7.43%x_ENSMUSP0000003 U     24     22     15
     25    27      510.7601   202      477.0963      512.5425    28039    7.43%x_ENSMUSP0000000 D     25     23     16
     26    28      510.7590   155      477.0963      512.5425    28046    7.43%mm_ENSP000003648 D     26     25     17
     27    29      510.5890   285      477.0963      512.5425    28982    7.43%x_ENSMUSP0000002 N     27     26     18
     28    30      506.2836    60      477.0963      512.5425    29779    7.43%x_ENSMUSP0000002 U     28     26     18
     29    31      510.5876   176      477.0963      512.5425    29817    7.43%x_ENSP0000026470 D     29     27     19
     30    32      510.5839   195      477.0963      512.5425    29827    7.43%x_ENSMUSP0000009 D     30     29     20
     31    33      510.5146   157      477.0963      512.5425    30138    7.43%x_ENSMUSP0000009 U     31     29     20
Elapsed time = 5171.13 sec. (2024375.06 ticks, tree = 5.08 MB, solutions = 8)
     32    34      510.5818   127      477.0963      512.5425    30254    7.43%x_ENSMUSP0000002 D     32     30     21
     33    35      510.5752   187      477.0963      512.5425    30295    7.43%x_ENSMUSP0000005 U     33     32     22
     34    36      510.3894    94      477.0963      512.5425    30705    7.43%x_ENSMUSP0000005 D     34     32     22
     35    37      510.4512   300      477.0963      512.5425    32182    7.43%x_ENSMUSP0000007 N     35     33     23
     36    38      509.2307    46      477.0963      512.5425    32668    7.43%x_ENSMUSP0000007 U     36     33     23
     37    39      510.4510   240      477.0963      512.5425    32682    7.43%x_ENSMUSP0000010 D     37     35     24
     38    40      510.4506   196      477.0963      512.5425    32692    7.43%x_ENSMUSP0000001 D     38     37     25
     39    41      510.4499   234      477.0963      512.5425    32739    7.43%x_ENSP0000027838 D     39     38     26
     40    42      509.5709    53      477.0963      512.5425    33331    7.43%x_ENSP0000027838 U     40     38     26
     41    43      510.4499   175      477.0963      512.5425    33337    7.43%x_ENSMUSP0000002 D     41     39     27
Elapsed time = 5921.74 sec. (2285063.30 ticks, tree = 7.63 MB, solutions = 8)
     42    44      510.3358   361      477.0963      512.5425    33561    7.43%x_ENSMUSP0000011 U     42     41     28
     43    45      510.3169   209      477.0963      512.5425    33654    7.43%mm_ENSMUSP000000 U     43     42     29
*    44+   42                          504.3455      512.5425    34195    1.63%
     44    44      509.5395    23      504.3455      512.5425    34195    1.63%mm_ENSMUSP000000 N     44     42     29
     45    45      510.3153   217      504.3455      512.5425    34309    1.63%x_ENSP0000032402 D     45     43     30
     46    46      510.3149   171      504.3455      512.5425    34315    1.63%x_ENSP0000000918 U     46     45     31
     47    47      510.2993   133      504.3455      512.5425    34506    1.63%mm_ENSMUSP000000 U     47     46     32
     48    48      510.2330   141      504.3455      512.5425    34627    1.63%mm_ENSMUSP000000 D     48     46     32
     49    49      510.2879    51      504.3455      512.5425    34693    1.63%x_ENSP0000036220 D     49     47     33
     50    50      510.2833    84      504.3455      512.5425    34714    1.63%x_ENSP0000036913 U     50     49     34
     51    51      510.2069    11      504.3455      512.5425    34846    1.63%x_ENSP0000036913 D     51     49     34
Elapsed time = 6599.42 sec. (2728603.54 ticks, tree = 7.92 MB, solutions = 9)
     52    52      510.2741   135      504.3455      512.5425    34879    1.63%x_ENSMUSP0000009 U     52     50     35
     53    53      509.9319    75      504.3455      512.5425    35391    1.63%x_ENSMUSP0000009 D     53     50     35
     54    54      510.2464    21      504.3455      512.5425    35534    1.63%x_ENSMUSP0000008 N     54     52     36
     55    55      508.3068    44      504.3455      512.5425    36191    1.63%x_ENSMUSP0000008 D     55     52     36
     56    56      510.2185    95      504.3455      512.5425    36456    1.63%x_ENSMUSP0000011 D     56     54     37
     57    57      510.0423    38      504.3455      512.5425    36861    1.63%x_ENSMUSP0000011 U     57     54     37
     58    58      510.0298    31      504.3455      512.5425    36968    1.63%x_ENSMUSP0000000 U     58     57     38
     59    59      509.7196    51      504.3455      512.5425    37558    1.63%x_ENSMUSP0000000 D     59     57     38
     60    60      510.0172     6      504.3455      512.5425    37570    1.63%z_ENSMUSP0000009 D     60     58     39
     61    61      509.7865    30      504.3455      512.5425    37872    1.63%z_ENSMUSP0000009 U     61     58     39
Elapsed time = 7242.34 sec. (2910974.70 ticks, tree = 8.29 MB, solutions = 9)
     62    62      509.7621    25      504.3455      512.5425    38015    1.63%x_ENSP0000023984 D     62     61     40
     63    63      509.5432     6      504.3455      512.5425    38261    1.63%x_ENSP0000023984 U     63     61     40
     64    64      509.3373    12      504.3455      512.5425    38429    1.63%x_ENSMUSP0000002 D     64     62     41
*    65+   61                          508.0187      512.5425    39203    0.89%
     65    63      509.0698     6      508.0187      512.5425    39203    0.89%x_ENSMUSP0000002 N     65     62     41
     66    64      509.3239     4      508.0187      512.5425    39291    0.89%x_ENSMUSP0000007 D     66     64     42
     67    65      509.3103     7      508.0187      512.5425    39370    0.89%x_ENSP0000025371 U     67     66     43
     68    66      508.2055    26      508.0187      512.5425    39875    0.89%x_ENSP0000025371 D     68     66     43
     69    67      508.1586    18      508.0187      512.5425    39936    0.89%x_ENSP0000034283 U     69     68     44
     70    68      508.0370     6      508.0187      512.5425    40123    0.89%x_ENSP0000034283 D     70     68     44
     71    69      508.1409    22      508.0187      512.5425    40255    0.89%x_ENSMUSP0000006 U     71     69     45
Elapsed time = 7802.81 sec. (3055992.27 ticks, tree = 8.54 MB, solutions = 10)
     72    70      508.0859    11      508.0187      512.5425    40460    0.89%x_ENSMUSP0000006 D     72     69     45
     73    69        cutoff            508.0187      512.5425    40487    0.89%x_ENSP0000031339 U     73     71     46
     74    68        cutoff            508.0187      512.5425    40519    0.89%x_ENSP0000031339 D     74     71     46
     75    69      511.8720   213      508.0187      511.8691    41023    0.76%x_ENSMUSP0000007 D     75      1      2
     76    70      511.0071   138      508.0187      511.8691    41094    0.76%x_ENSMUSP0000004 U     76     75      3
     77    71      511.0670    93      508.0187      511.8237    41610    0.75%x_ENSMUSP0000004 D     77     75      3
     78    72      509.9347    79      508.0187      511.8237    41809    0.75%x_ENSP0000032636 D     78     77      4
     79    71        cutoff            508.0187      511.8237    42961    0.75%x_ENSP0000032914 N     79     78      5
     80    70        cutoff            508.0187      511.8237    43010    0.75%x_ENSP0000032914 U     80     78      5
     81    71      509.4104   310      508.0187      511.5149    43299    0.69%x_ENSMUSP0000005 D     81      5      5
Elapsed time = 8404.25 sec. (3230899.26 ticks, tree = 6.68 MB, solutions = 10)
     82    72      509.1966   249      508.0187      511.5149    43448    0.69%x_ENSMUSP0000002 U     82     81      6
     83    73      508.9744   248      508.0187      511.5149    43518    0.69%x_ENSP0000032914 D     83     82      7
     84    74      508.6840   164      508.0187      511.5149    43564    0.69%x_ENSP0000032008 D     84     83      8
     85    75      508.6742    52      508.0187      511.5149    43565    0.69%x_ENSMUSP0000002 D     85     84      9
     86    76      508.6614     3      508.0187      511.5149    43570    0.69%x_ENSMUSP0000002 U     86     85     10
     87    77      508.6538    11      508.0187      511.5149    43591    0.69%x_ENSMUSP0000000 D     87     86     11
     88    78      508.6457    23      508.0187      511.5149    43621    0.69%x_ENSP0000031215 U     88     87     12
     89    78      508.4377   153      508.0187      511.5149    43756    0.69%x_ENSP0000023993 D     89     88     13
     91    78        cutoff            508.0187      511.5149    43831    0.69%x_ENSMUSP0000005 D     91     90     15
     92    79      508.4197   105      508.0187      511.5149    43906    0.69%x_ENSMUSP0000005 U     92     90     15
Elapsed time = 8759.37 sec. (3369295.95 ticks, tree = 6.97 MB, solutions = 10)
     93    80      508.4144    87      508.0187      511.5149    43991    0.69%x_ENSMUSP0000000 D     93     92     16
     94    79        cutoff            508.0187      511.5149    44061    0.69%z_ENSMUSP0000002 N     94     93     17
     95    78        cutoff            508.0187      511.5149    44157    0.69%z_ENSMUSP0000002 U     95     93     17
     96    79      511.0420   372      508.0187      511.2416    44299    0.63%x_ENSMUSP0000001 U     96     10      8
     97    80      510.9264    97      508.0187      511.2416    44446    0.63%x_ENSP0000032914 D     97     96      9
     98    81      510.8761    28      508.0187      511.2416    44578    0.63%x_ENSMUSP0000009 U     98     97     10
     99    82      510.2987     3      508.0187      511.2416    44719    0.63%mm_ENSMUSP000000 D     99     98     11
    100    83      510.2833    12      508.0187      511.2416    44786    0.63%x_ENSMUSP0000000 U    100     99     12
    101    84      510.2707    11      508.0187      511.2416    44883    0.63%x_ENSMUSP0000011 U    101    100     13
    103    86      510.2554    11      508.0187      511.2416    45064    0.63%x_ENSP0000033387 D    103    102     15
