Warning: Control callbacks may disable some MIP features.
Lazy constraint(s) or lazy constraint callback is present.
    Disabling dual reductions (CPX_PARAM_REDUCE) in presolve.
Clique table members: 111964.
MIP emphasis: balance optimality and feasibility.
MIP search method: traditional branch-and-cut.
Parallel mode: none, using 1 thread.
Root relaxation solution time = 14.08 sec. (3213.69 ticks)

        Nodes                                         Cuts/
   Node  Left     Objective  IInf  Best Integer    Best Bound    ItCnt     Gap         Variable B NodeID Parent  Depth

      0     0      867.8567    90                    867.8567    15517         
*     0+    0                            9.7072      867.8567    15517     --- 
      0     0      863.6763    55        9.7072      Cuts: 51    15579     --- 
      0     0      861.2505    28        9.7072  ZeroHalf: 23    15601     --- 
      0     0      860.9381    29        9.7072  ZeroHalf: 22    15612     --- 
      0     0      860.6747    29        9.7072   ZeroHalf: 7    15617     --- 
      0     0      860.5514    35        9.7072   ZeroHalf: 9    15619     --- 
      0     0      860.5296    11        9.7072   ZeroHalf: 7    15621     --- 
      0     0      831.8087   271        9.7072 UserPurge1: 225    15961     --- 
      0     0      830.8241   244        9.7072  ZeroHalf: 36    16068     --- 
      0     0      830.7899    16        9.7072  ZeroHalf: 16    16074     --- 
      0     0      826.2017   197        9.7072 UserPurge1: 211    16189     --- 
      0     0      825.7458    70        9.7072  ZeroHalf: 24    16239     --- 
      0     0      825.2843   174        9.7072  ZeroHalf: 10    16306     --- 
      0     0      825.2427   179        9.7072  ZeroHalf: 13    16323     --- 
      0     0      824.9590    83        9.7072  ZeroHalf: 29    16351     --- 
      0     0      824.9562    88        9.7072   ZeroHalf: 2    16352     --- 
      0     0      821.8261   193        9.7072 UserPurge1: 220    16493     --- 
      0     0      820.5997   293        9.7072 UserPurge1: 215    16537     --- 
      0     0      819.7418     1        9.7072 UserPurge1: 230    16596     --- 
      0     0      819.6014   498        9.7072 UserPurge1: 201    16649     --- 
*     0+    0                          582.6037      819.6014    16649   40.68%
      0     0      819.4703   474      582.6037 UserPurge1: 250    16676   40.66%
*     0+    0                          597.3621      819.4703    16676   37.18%
      0     0      819.4599   482      597.3621 UserPurge1: 247    16693   37.18%
*     0+    0                          603.5393      819.4599    16693   35.78%
      0     0      819.4464   475      603.5393 UserPurge1: 246    16703   35.77%
*     0+    0                          603.8169      819.4464    16703   35.71%
      0     0      819.4416   478      603.8169 UserPurge1: 246    16710   35.71%
*     0+    0                          606.0886      819.4416    16710   35.20%
      0     0      819.4346   496      606.0886 UserPurge1: 246    16719   35.20%
      0     0      819.4304   445      606.0886 UserPurge1: 251    16747   35.20%
*     0+    0                          630.0434      819.4304    16747   30.06%
      0     0      819.4143   494      630.0434 UserPurge1: 240    16760   30.06%
      0     0      819.4072   540      630.0434 UserPurge1: 252    16777   30.06%
      0     0      819.3993   510      630.0434 UserPurge1: 255    16798   30.05%
      0     0      819.3878   566      630.0434 UserPurge1: 253    16811   30.05%
      0     0      819.3742   454      630.0434 UserPurge1: 259    16821   30.05%
      0     0      819.3702   487      630.0434 UserPurge1: 242    16826   30.05%
      0     0      819.3675   536      630.0434 UserPurge1: 247    16838   30.05%
      0     0      819.3605   554      630.0434 UserPurge1: 255    16844   30.05%
      0     0      819.3523   524      630.0434 UserPurge1: 259    16865   30.05%
      0     0      819.3407   542      630.0434 UserPurge1: 255    16880   30.05%
      0     0      819.3263   566      630.0434 UserPurge1: 258    16908   30.04%
      0     0      819.3084   530      630.0434 UserPurge1: 262    16942   30.04%
      0     0      819.3052   534      630.0434 UserPurge1: 252    16954   30.04%
      0     0      819.3017   611      630.0434 UserPurge1: 254    16971   30.04%
      0     0      819.2963   545      630.0434 UserPurge1: 267    16983   30.04%
      0     0      819.2859   529      630.0434 UserPurge1: 256    16991   30.04%
      0     0      819.2788   542      630.0434 UserPurge1: 256    17000   30.04%
      0     0      819.2769   567      630.0434 UserPurge1: 255    17010   30.03%
      0     0      819.2719   549      630.0434 UserPurge1: 262    17029   30.03%
      0     0      819.2680   572      630.0434 UserPurge1: 258    17037   30.03%
      0     0      819.2650   577      630.0434 UserPurge1: 263    17051   30.03%
      0     0      819.2621   591      630.0434 UserPurge1: 263    17067   30.03%
      0     0      819.2591   538      630.0434 UserPurge1: 266    17091   30.03%
      0     0      819.2529   553      630.0434 UserPurge1: 259    17122   30.03%
