ENSMUSG00000000001	-6.8367439983213
ENSMUSG00000000028	-5.74888607217176
ENSMUSG00000000056	-5.36980670799632
ENSMUSG00000000078	-4.71341726954527
ENSMUSG00000000085	-4.73533402962744
ENSMUSG00000000088	-5.34044637682631
ENSMUSG00000000131	-6.87502699968757
ENSMUSG00000000134	-4.39165236905291
ENSMUSG00000000142	-1.03269966026972
ENSMUSG00000000148	-6.68444733673573
ENSMUSG00000000149	-5.34875495824825
ENSMUSG00000000168	-6.47492709649864
ENSMUSG00000000171	-6.44345487491088
ENSMUSG00000000184	-6.56685278903082
ENSMUSG00000000194	-5.73888410548142
ENSMUSG00000000244	-6.78465351586167
ENSMUSG00000000275	-4.76285199323345
ENSMUSG00000000276	-6.67326464615887
ENSMUSG00000000278	-6.84537248046842
ENSMUSG00000000282	-4.88042781252671
ENSMUSG00000000290	-6.78550482037357
ENSMUSG00000000295	-4.3165497045705
ENSMUSG00000000301	-6.56734638767329
ENSMUSG00000000326	-6.3671482364448
ENSMUSG00000000339	-3.60621463883294
ENSMUSG00000000340	-1.81252031608732
ENSMUSG00000000346	-6.63610862657235
ENSMUSG00000000355	-5.95981995475442
ENSMUSG00000000374	-6.79302891257846
ENSMUSG00000000378	-5.75755848811424
ENSMUSG00000000384	-6.78815521370526
ENSMUSG00000000399	-6.66485815879782
ENSMUSG00000000409	-6.07903728436739
ENSMUSG00000000420	-6.7848183382224
ENSMUSG00000000439	-4.68968122166942
ENSMUSG00000000441	-6.54691985128731
ENSMUSG00000000486	-5.61093477464085
ENSMUSG00000000530	-6.53621698525599
ENSMUSG00000000531	-5.92447800166269
ENSMUSG00000000532	-5.958317806897
ENSMUSG00000000538	-5.59775283249958
ENSMUSG00000000555	-6.45420803792846
ENSMUSG00000000561	-5.62187871445518
ENSMUSG00000000563	-6.78375271785387
ENSMUSG00000000568	-6.59052894506924
ENSMUSG00000000581	-6.7807397700568
ENSMUSG00000000594	-5.59131446090999
ENSMUSG00000000600	-6.55082933360518
ENSMUSG00000000605	-6.58238353833937
ENSMUSG00000000617	-3.64107825934592
ENSMUSG00000000627	-6.84948282433782
ENSMUSG00000000628	-5.33472412763991
ENSMUSG00000000631	-4.96662776638167
ENSMUSG00000000682	-5.32045235262838
ENSMUSG00000000708	-1.26879315450581
ENSMUSG00000000711	-5.41620153875387
ENSMUSG00000000732	-4.07457643659024
ENSMUSG00000000738	-6.80764006271699
ENSMUSG00000000740	-2.95444133382638
ENSMUSG00000000743	-6.27616880512516
ENSMUSG00000000751	-6.47686558168227
ENSMUSG00000000759	-6.57848689672984
ENSMUSG00000000776	-6.85078409760026
ENSMUSG00000000782	-6.2238442092339
ENSMUSG00000000787	-5.79634319259426
ENSMUSG00000000791	-4.5917774802971
ENSMUSG00000000804	-5.49136240836018
ENSMUSG00000000811	-6.29427471662607
ENSMUSG00000000817	0.250170830683194
ENSMUSG00000000823	-6.64380877952297
ENSMUSG00000000826	-6.4991301083183
ENSMUSG00000000827	-6.74868138599257
ENSMUSG00000000838	-4.06639535132735
