gene_id	logFC	logCPM	PValue	FDR	gene	score	specie	pos_score	pass_thr
ENSG00000165669	0.0938714121144466	4.78019735957827	0.290897342159877	0.578491709089432	C10orf84	-6.25291436225276	hsa	FALSE	FALSE
ENSG00000165671	0.0662395884071962	8.32655807422664	0.391321905522003	0.665446298274134	NSD1	-6.45855628223947	hsa	FALSE	FALSE
ENSG00000165672	0.0365736603336296	4.3762171334669	0.705152570732743	0.868763844700597	PRDX3	-6.86690244630947	hsa	FALSE	FALSE
ENSG00000165675	-0.170479740517586	2.64594555383693	0.278070864030102	0.566062421676766	ENOX2	-6.22164478802829	hsa	FALSE	FALSE
ENSG00000165678	0.115893351374695	6.49383711172358	0.0758114569629798	0.278792656855993	GHITM	-5.32045235262838	hsa	FALSE	FALSE
ENSG00000165684	-0.32404633055365	6.54195396128734	7.75111283709027e-07	0.000100852366099914	SNAPC4	2.64751347956665	hsa	TRUE	FALSE
ENSG00000165688	-0.170216341919514	6.63241935718068	0.0112978400827609	0.0891889704134743	PMPCA	-4.0004238947167	hsa	FALSE	FALSE
ENSG00000165689	-0.0821046484360392	5.46561270991083	0.283941025506509	0.571276850457141	SDCCAG3	-6.23613081514808	hsa	FALSE	FALSE
ENSG00000165699	-0.086458887823062	6.21875566992106	0.210332160784104	0.488697017904303	TSC1	-6.02804909576713	hsa	FALSE	FALSE
ENSG00000165704	0.0732684016118446	3.56002174095108	0.538941160922878	0.771291712255734	HPRT1	-6.68050463425227	hsa	FALSE	FALSE
ENSG00000165714	0.194280110720757	2.99736216783409	0.137094007342325	0.38984118822233	LOH12CR1	-5.73124891415841	hsa	FALSE	FALSE
ENSG00000165716	0.126145230918079	1.10775199866521	0.593537678085977	0.806769344157917	FAM69B	-6.74741610827404	hsa	FALSE	FALSE
ENSG00000165724	-0.283370880108841	3.94985529205778	0.00667620911331917	0.0642671796666226	ZMYND19	-3.63564033213319	hsa	FALSE	FALSE
ENSG00000165732	0.160473235581563	8.64591421156902	0.0857885053810528	0.300073868983645	DDX21	-5.40618426220145	hsa	FALSE	FALSE
ENSG00000165733	0.0349917585741497	6.62952908623684	0.640102163597229	0.832858701727899	BMS1	-6.79978842136256	hsa	FALSE	FALSE
ENSG00000165752	-0.399061755607924	2.42285976610965	0.0208332370249122	0.126961025828787	STK32C	-4.42475653513779	hsa	FALSE	FALSE
ENSG00000165775	0.0336322122516547	4.20291854905686	0.72770620813537	0.87878473376816	FUNDC2	-6.88873366754116	hsa	FALSE	FALSE
ENSG00000165782	-0.162258527512516	5.91673842013505	0.0302551142603593	0.161162037071101	TMEM55B	-4.68348389499478	hsa	FALSE	FALSE
ENSG00000165792	-0.168850551258112	6.44245134972017	0.0126288440299613	0.0942702760385268	METTL17	-4.07765181908235	hsa	FALSE	FALSE
ENSG00000165795	-0.0486737258761201	2.65673879945149	0.751723953226368	0.889147110015494	NDRG2	-6.91125037451934	hsa	FALSE	FALSE
ENSG00000165802	-0.230446164468864	6.90859972026423	0.000818973298575375	0.0162010376196235	NELF	-2.18066025889374	hsa	FALSE	FALSE
ENSG00000165804	-0.0967067410032447	4.0908331415283	0.366385524310033	0.647136931987183	ZNF219	-6.41289819593986	hsa	FALSE	FALSE
ENSG00000165806	0.118169827150314	2.75039307790973	0.389767391578189	0.664225526479654	CASP7	-6.45579619084093	hsa	FALSE	FALSE
ENSG00000165813	0.0834706704851255	5.73259241704852	0.258452117735259	0.544732832744689	C10orf118	-6.17091003450317	hsa	FALSE	FALSE
ENSG00000165819	-0.0426764211848925	6.34349162614813	0.514146807464293	0.754496150570691	METTL3	-6.64784604952048	hsa	FALSE	FALSE
ENSG00000165821	-0.529336355147618	2.84009803767473	0.000122163125617172	0.00433095732700653	SALL2	-0.861286136916411	hsa	FALSE	FALSE
ENSG00000165832	0.144476949403879	4.34640639331022	0.138426584803493	0.392142277401576	TRUB1	-5.7379565695425	hsa	FALSE	FALSE
ENSG00000165837	0.11492048694014	2.09153361355516	0.538438851927411	0.770742514480645	FAM194B	-6.67985804120864	hsa	FALSE	FALSE
ENSG00000165861	-0.078761663395238	5.15520992485796	0.340619967178234	0.625512788259153	ZFYVE1	-6.36233458512252	hsa	FALSE	FALSE
ENSG00000165879	-0.120647199249979	4.67588473475368	0.190622202479794	0.464038263747608	FRAT1	-5.95981995475442	hsa	FALSE	FALSE
ENSG00000165898	0.0428109884480089	3.15938822861794	0.738810824025822	0.88264746057208	ISCA2	-6.89923522433358	hsa	FALSE	FALSE
ENSG00000165915	-0.208269614293014	5.85675941917177	0.00730121301961792	0.0677563305298513	SLC39A13	-3.69769497878788	hsa	FALSE	FALSE
ENSG00000165916	-0.0873528173752349	5.55262129349363	0.237282899734969	0.521006868050635	PSMC3	-6.11165184705931	hsa	FALSE	FALSE
ENSG00000165917	-0.4119667423319	2.68380540918477	0.0040137812451205	0.0465209158756746	RAPSN	-3.28281463200591	hsa	FALSE	FALSE
ENSG00000165929	0.0727806213796563	7.09399858775074	0.303491203619571	0.592660139390779	TC2N	-6.28230320172339	hsa	FALSE	FALSE
ENSG00000165934	0.186749200748184	4.70620182804654	0.0456893422413647	0.205065856482313	CPSF2	-4.96931320453095	hsa	FALSE	FALSE
ENSG00000165943	-0.0452150931594221	7.53552866395807	0.556169206329855	0.781525198917468	MOAP1	-6.70232403928441	hsa	FALSE	FALSE
ENSG00000165948	-0.256718682445246	1.47289696876657	0.252938546653768	0.538791121910078	IFI27L1	-6.15595711600876	hsa	FALSE	FALSE
ENSG00000165983	0.0295412956144131	2.76874725707634	0.837030567554529	0.931161191860833	PTER	-6.98578751850299	hsa	FALSE	FALSE
ENSG00000165997	0.422466978624637	4.22461502704271	0.00769737427181125	0.0698910508521797	ARL5B	-3.73433465465053	hsa	FALSE	FALSE
ENSG00000166004	0.0825227016242164	5.71424540382588	0.271072086151797	0.558502777485563	KIAA1731	-6.20396857327462	hsa	FALSE	FALSE
ENSG00000166012	0.0798329752667014	6.78096379909882	0.252317296596044	0.538197512261951	TAF1D	-6.15425188087762	hsa	FALSE	FALSE
ENSG00000166016	-0.0124224295454598	2.87807084600272	0.92706686792817	0.96998629250009	ABTB2	-7.05663127007073	hsa	FALSE	FALSE
ENSG00000166024	0.119083030960196	5.3022196757426	0.132817789701629	0.382977684218474	C10orf28	-5.70927521221171	hsa	FALSE	FALSE
ENSG00000166037	0.0470398031962487	6.13904923995625	0.48963306852405	0.737957840678534	CEP57	-6.61397049692787	hsa	FALSE	FALSE
ENSG00000166046	0.156507512745245	6.93168422622771	0.0197837238226311	0.123303890550828	TCP11L2	-4.38891338924719	hsa	FALSE	FALSE
ENSG00000166086	-0.0178761524242886	2.14124916955921	0.918644699714595	0.967313094868839	JAM3	-7.0503028973957	hsa	FALSE	FALSE
ENSG00000166105	0.186115343495042	3.79672218596303	0.124536147356995	0.368614145354747	GLB1L3	-5.66463105917828	hsa	FALSE	FALSE
ENSG00000166128	0.181317332815925	5.80298279774468	0.0198818883962573	0.123732403081442	RAB8B	-4.39234557247462	hsa	FALSE	FALSE
ENSG00000166130	0.155870510877097	1.52755772684572	0.457882660343091	0.716722938880088	IKBIP	-6.56748104032159	hsa	FALSE	FALSE
ENSG00000166133	-0.119582941523525	4.07163613074767	0.327405520178598	0.614576736237669	RPUSD2	-6.33489727245088	hsa	FALSE	FALSE
ENSG00000166135	-0.0510403649309053	4.62969026314209	0.588308497547136	0.802793982867597	HIF1AN	-6.74127983812261	hsa	FALSE	FALSE
ENSG00000166136	-0.147816309456135	4.00712843669883	0.154548953524386	0.415455238004531	NDUFB8	-5.81435165258508	hsa	FALSE	FALSE
ENSG00000166140	-0.14741588856521	3.97243864678987	0.178509455446238	0.448887793820875	ZFYVE19	-5.91429534198225	hsa	FALSE	FALSE
ENSG00000166164	0.0654855518812257	5.06211791701708	0.419232410312749	0.688052281260832	BRD7	-6.50632969406855	hsa	FALSE	FALSE
ENSG00000166165	-0.198449089792757	1.64237242522476	0.387051439894218	0.661976741087205	CKB	-6.45094740481479	hsa	FALSE	FALSE
ENSG00000166166	0.0234471567363612	4.19976589903569	0.822297135198146	0.922671776612358	TRMT61A	-6.97347315020167	hsa	FALSE	FALSE
ENSG00000166167	-0.104597393185453	3.9115647734391	0.378318751849493	0.656324531559099	BTRC	-6.43512311587219	hsa	FALSE	FALSE
ENSG00000166169	-0.0277923123667516	4.55234964886523	0.767196700579749	0.89688676899009	POLL	-6.92537823263111	hsa	FALSE	FALSE
