ENSMUSP00000062983	0.14399878559494	10.7189091934212	-6.11770239922826	0.297045257072528	0.716891645574327	Golga7
ENSMUSP00000112935	0.14399878559494	10.7189091934212	-6.11770239922826	0.297045257072528	0.716891645574327	Golga7
ENSMUSP00000112738	-0.166180785992797	9.14511138912656	-6.48016053688723	0.526948329000339	0.856010763177119	Psph
ENSMUSP00000116292	-0.166180785992797	9.14511138912656	-6.48016053688723	0.526948329000339	0.856010763177119	Psph
ENSMUSP00000031399	-0.166180785992797	9.14511138912656	-6.48016053688723	0.526948329000339	0.856010763177119	Psph
ENSMUSP00000113671	-0.166180785992797	9.14511138912656	-6.48016053688723	0.526948329000339	0.856010763177119	Psph
ENSMUSP00000034623	-0.289819254315658	9.83815639509943	-5.15374950913482	0.0876459261260066	0.430212220923695	Trappc4
ENSMUSP00000028151	0.0906806411032903	9.28024819857468	-6.44738893796906	0.49651271988944	0.842037640610225	Dpm2
ENSMUSP00000124665	0.0906806411032903	9.28024819857468	-6.44738893796906	0.49651271988944	0.842037640610225	Dpm2
ENSMUSP00000022803	-0.0704584187645416	11.5502338923432	-6.55698345881258	0.613791274218678	0.895691329240867	Psmb5
ENSMUSP00000107118	-0.0704584187645416	11.5502338923432	-6.55698345881258	0.613791274218678	0.895691329240867	Psmb5
ENSMUSP00000002403	-0.273950484914799	6.96407872014805	-5.69618978769722	0.169532090742323	0.575317778775024	Dhrs1
ENSMUSP00000059373	-0.0373161279469549	9.80624100929492	-6.64851166371734	0.775587021744482	0.945330519698226	Mrpl43
ENSMUSP00000095322	-0.0373161279469549	9.80624100929492	-6.64851166371734	0.775587021744482	0.945330519698226	Mrpl43
ENSMUSP00000090926	0.0765957380346158	8.79825914847422	-6.58943094354932	0.66026016338756	0.911170871362491	Mtif2
ENSMUSP00000098967	0.0765957380346158	8.79825914847422	-6.58943094354932	0.66026016338756	0.911170871362491	Mtif2
ENSMUSP00000122233	0.0765957380346158	8.79825914847422	-6.58943094354932	0.66026016338756	0.911170871362491	Mtif2
ENSMUSP00000020749	0.0765957380346158	8.79825914847422	-6.58943094354932	0.66026016338756	0.911170871362491	Mtif2
ENSMUSP00000121327	0.0765957380346158	8.79825914847422	-6.58943094354932	0.66026016338756	0.911170871362491	Mtif2
ENSMUSP00000114299	0.0765957380346158	8.79825914847422	-6.58943094354932	0.66026016338756	0.911170871362491	Mtif2
ENSMUSP00000122801	0.0765957380346158	8.79825914847422	-6.58943094354932	0.66026016338756	0.911170871362491	Mtif2
ENSMUSP00000021148	-0.0766495233893973	9.94762606549873	-6.53793154969773	0.589712760788397	0.884964631998879	Ube2g1
ENSMUSP00000117588	-0.0766495233893973	9.94762606549873	-6.53793154969773	0.589712760788397	0.884964631998879	Ube2g1
ENSMUSP00000033008	-0.181210672500798	11.0787997442214	-5.95106101960512	0.23614206718883	0.656027183045809	Psma1
ENSMUSP00000093410	-1.32591549989746	7.55395145628244	0.481250317527457	0.000215464140351317	0.0103179656626601	Golm1
ENSMUSP00000022039	-1.32591549989746	7.55395145628244	0.481250317527457	0.000215464140351317	0.0103179656626601	Golm1
ENSMUSP00000113831	0.117755178709515	10.5071976979033	-6.40251408350328	0.459367347672822	0.825439326589198	Ssr3
ENSMUSP00000029414	0.117755178709515	10.5071976979033	-6.40251408350328	0.459367347672822	0.825439326589198	Ssr3
