gene_id	logFC	logCPM	LR	PValue	FDR	gene	score	specie	pos_score	pass_thr
ENSG00000133111	0.129880855666679	7.86967477785185	-5.5549697892278	0.389659727164447	0.865846077678433	RFXAP	-4.28402972778256	hsa	FALSE	FALSE
ENSG00000177189	-0.0268747478333227	7.00239158299074	-5.91036195221738	0.776110044292207	0.974939838628344	RPS6KA3	-4.55352789471567	hsa	FALSE	FALSE
ENSG00000105722	-0.290918227666658	7.55927798561111	-5.01199306674312	0.171318514824096	0.719727665952274	ERF	-3.96261698929149	hsa	FALSE	FALSE
ENSG00000175575	-0.179360502999987	8.06097669144444	-5.34683545766413	0.278704585419669	0.808161219987903	PAAF1	-4.15295288839407	hsa	FALSE	FALSE
ENSG00000131116	-0.115205099333318	10.1267351654259	-5.81379078109527	0.653470857904112	0.952296848681823	ZNF428	-4.48625455158604	hsa	FALSE	FALSE
ENSG00000169635	0.164323705000013	8.34972640446296	-5.0369228204749	0.177388228707725	0.725481590029043	HIC2	-3.97623474176526	hsa	FALSE	FALSE
ENSG00000250317	-0.102699264999989	6.526469838	-5.43956646151209	0.322134250589257	0.837565465050592	LOC389203	-4.2095951054106	hsa	FALSE	FALSE
ENSG00000013441	0.0168147017777889	8.12315341933951	-5.87835000040311	0.789544955293673	0.977204491386812	CLK1	-4.56024068501038	hsa	FALSE	FALSE
ENSG00000185442	-0.0917831366666562	7.59636661911111	-5.68136238786228	0.489789045729405	0.906647906255106	LOC400451	-4.37348204666892	hsa	FALSE	FALSE
ENSG00000154723	0.0476095906666814	10.6879229762654	-5.91064024293563	0.67021102014673	0.95492668561764	ATP5J	-4.49614811838185	hsa	FALSE	FALSE
ENSG00000125741	0.031445790444453	7.23784868273457	-5.82041739825857	0.0226608066372554	0.382099277489049	OPA3	-3.17140026438844	hsa	FALSE	FALSE
ENSG00000110324	-0.500458890333324	7.25489268809259	-2.77972570912157	0.0104944116444233	0.294284148657263	IL10RA	-2.87030896923853	hsa	FALSE	FALSE
ENSG00000185813	0.00567636783334402	6.86979681112963	-5.76671049128978	0.44636857171423	0.891274882880501	PCYT2	-4.33717332184212	hsa	FALSE	FALSE
ENSG00000148288	-0.072889251333323	6.43125558853704	-5.78456153457274	0.60852113144658	0.938246560213219	GBGT1	-4.45837999887968	hsa	FALSE	FALSE
ENSG00000096401	0.0124586103333435	7.13795305037037	-5.90671848418146	0.927170224384346	0.993864695156432	CDC5L	-4.62308798380447	hsa	FALSE	FALSE
ENSG00000106462	-0.0422901201110989	8.05201249309259	-5.91001082442466	0.698478717503595	0.960184338331179	EZH2	-4.51230661228022	hsa	FALSE	FALSE
ENSG00000139725	-0.0556579559999903	6.93320738401852	-5.86532567314786	0.758653207013486	0.971624257225651	RHOF	-4.54462980874595	hsa	FALSE	FALSE
ENSG00000160991	0.0712422476666772	6.56608044244444	-5.70079238261854	0.508783335340111	0.912381809597436	ORAI2	-4.38836364531333	hsa	FALSE	FALSE
ENSG00000143442	-0.116905944166656	7.09640932965741	-5.91071765654832	0.275529858969761	0.805938919459092	POGZ	-4.14847192657739	hsa	FALSE	FALSE
ENSG00000177954	-0.214589349199984	12.4784321267111	-5.8891615062533	0.0577588880143949	0.526242080866134	LOC648622	-3.53735945745342	hsa	FALSE	FALSE
ENSG00000030066	-0.0513022553333187	10.0193247069444	-5.87619340858755	0.788720445580365	0.977204491386812	NUP160	-4.55983201809902	hsa	FALSE	FALSE
ENSG00000134508	-0.0419240149999904	6.72962441948148	-5.89221973875807	0.844455521021745	0.984844039574546	CABLES1	-4.58653858062767	hsa	FALSE	FALSE
ENSG00000145287	-0.0859607801666549	9.13892218738889	-5.90388011370035	0.664440126564003	0.953830517427178	PLAC8	-4.49276566590081	hsa	FALSE	FALSE
ENSG00000099377	0.0858903773333397	6.46020472872222	-5.60892222740425	0.42819403828275	0.88449721200191	HSD3B7	-4.32091451804521	hsa	FALSE	FALSE
ENSG00000104823	-0.479597357333322	10.6011053779259	-3.77479635990113	0.0347291448908792	0.443486458472624	ECH1	-3.33839123128535	hsa	FALSE	FALSE
ENSG00000179094	0.10713149300001	6.43266672937037	-5.75989515516824	0.57545947582696	0.928477256183668	PER1	-4.43653024123749	hsa	FALSE	FALSE
ENSG00000101811	0.144239595000009	9.41443175194444	-5.71660106375988	0.525193182651209	0.91581901472305	CSTF2	-4.40077971171789	hsa	FALSE	FALSE
ENSG00000205423	0.0146435220000107	8.04773239564815	-5.90519311132215	0.914505074160466	0.992117937946858	TMEM188	-4.61770828669723	hsa	FALSE	FALSE
ENSG00000122882	0.180821045166678	7.58367188278704	-5.60121394646851	0.247799996146465	0.790931834092779	ECD	-4.1069829376631	hsa	FALSE	FALSE
