gene_id	logFC	logCPM	LR	PValue	FDR	gene	score	specie	score_corrected	pos_score	pos_score_corr	pass_thr
ENSMUSG00000000708	0.226643156774095	6.80468178708355	-7.04285844444532	0.00651093947928236	0.0549623578645713	Kat2b	-0.717862562656589	mus	-5.37538465868215	FALSE	FALSE	FALSE
ENSMUSG00000000711	0.228544056252095	5.45281771597707	-6.3163777065074	0.237656545360795	0.543606986872111	Rab5b	-3.37452749869063	mus	-6.57198472068401	FALSE	FALSE	FALSE
ENSMUSG00000000724	-0.12988636106036	3.36295328738026	-6.85009089078202	0.531208172472146	0.795148597167892	Cryba1	-3.96852941334585	mus	-6.90561136435439	FALSE	FALSE	FALSE
ENSMUSG00000000730	0.13245481186952	4.41722117659733	-6.78145082405395	0.470432444219368	0.7549786352582	Dnmt3l	-3.87879954734674	mus	-6.85385007849903	FALSE	FALSE	FALSE
ENSMUSG00000000731	0.395609156378745	4.54458496180824	-3.9303397145812	0.0152873698819907	0.0999079342614507	Aire	-1.34821071322894	mus	-5.63483001095278	FALSE	FALSE	FALSE
ENSMUSG00000000732	-0.174941838912979	4.46469821739077	-6.60338988149693	0.355047398460757	0.663500651606664	Icosl	-3.67098272366668	mus	-6.73515204405686	FALSE	FALSE	FALSE
ENSMUSG00000000738	-0.180707899072247	7.93729000149735	-6.4794693398426	0.296897150001553	0.607827228590492	Spg7	-3.53888918413083	mus	-6.66357578536796	FALSE	FALSE	FALSE
ENSMUSG00000000739	0.111535429401743	4.78053158391089	-6.87914073151434	0.561253802308058	0.812407677954198	Sult5a1	-4.00916153264235	mus	-6.93254888233899	FALSE	FALSE	FALSE
ENSMUSG00000000753	2.68857359087772	5.42552070674705	16.083079049943	2.63981749174737e-11	8.27326681965841e-09	Serpinf1	13.5526553326772	mus	5.02401132374343	TRUE	TRUE	TRUE
ENSMUSG00000000766	-0.0621739237491015	3.61670339701327	-7.05164851517142	0.447704726230197	0.738658273071555	Oprm1	-3.84222980090318	mus	-6.83337334529279	FALSE	FALSE	FALSE
ENSMUSG00000000776	-0.0996912117818738	8.26393913799728	-7.03652110876779	0.483602976428438	0.762448030850681	Polr3d	-3.89919115063734	mus	-6.86858116997621	FALSE	FALSE	FALSE
ENSMUSG00000000782	-0.509455716904822	9.73990822169495	-6.37111824934012	0.0109320428903311	0.0795946728887558	Tcf7	-1.10056785205028	mus	-5.50396205177864	FALSE	FALSE	FALSE
ENSMUSG00000000787	-0.077440556220612	11.9260576394587	-6.95369835357984	0.0216860021610399	0.126154915666679	Ddx3x	-1.60642250636893	mus	-5.75106251086244	FALSE	FALSE	FALSE
ENSMUSG00000000791	0.436050403457905	8.14824046844041	-5.55241777996176	0.0925042398946752	0.321718448226493	Il12rb1	-2.67769237125346	mus	-6.21356900571415	FALSE	FALSE	FALSE
ENSMUSG00000000792	0.381907894134481	4.80932538483442	-4.53301742235053	0.0293308308536846	0.155299855335833	Slc5a5	-1.829431281301	mus	-5.8443715656612	FALSE	FALSE	FALSE
ENSMUSG00000000794	0.195325368767957	3.70551893616816	-6.22930611498866	0.211954769392684	0.513099636581459	Kcnn3	-3.29000261384483	mus	-6.52624947610773	FALSE	FALSE	FALSE
