gene_id	logFC	logCPM	LR	PValue	FDR	gene	score	specie	pos_score	pass_thr
ENSG00000064961	-0.0944611879999933	8.9337204275	-6.20253896928078	0.671002867374383	0.999266247918946	HMG20B	-5.35075476861255	hsa	FALSE	FALSE
ENSG00000110848	-0.441829392666659	8.25126843864815	-5.63445032602411	0.251760481071793	0.982245462362337	CD69	-4.53000946032189	hsa	FALSE	FALSE
ENSG00000168418	-0.0328300819999905	6.10747379607407	-6.21616617130008	0.695433799220453	0.999266247918946	KCNG4	-5.3806965969339	hsa	FALSE	FALSE
ENSG00000103150	0.02247836766667	6.67906308225926	-6.28008213889187	0.872243193753662	0.999266247918946	MLYCD	-5.57035930302647	hsa	FALSE	FALSE
ENSG00000217950	0.228603690000008	6.69027693674074	-4.82679512609608	0.087136515064028	0.885140834802134	AC073869.20	-3.64169287586246	hsa	FALSE	FALSE
ENSG00000137809	-0.0592424519999977	6.20238077598148	-6.12814469084238	0.566398181980983	0.999266247918946	ITGA11	-5.2088621132364	hsa	FALSE	FALSE
ENSG00000179833	-0.631087820666657	10.0356412361667	-3.16469862405305	0.0123912747157479	0.430829715069905	SERTAD2	-2.00866430649633	hsa	FALSE	FALSE
ENSG00000213931	0.0963119350000072	6.26144655422222	-5.85583582202964	0.350456409098919	0.999266247918946	HBE1	-4.8069344122561	hsa	FALSE	FALSE
ENSG00000177494	1.09523973333334	8.68232984959259	-0.752870493444459	0.000861628333598969	0.084757042383573	ZBED2	0.223361700841307	hsa	TRUE	TRUE
ENSG00000143258	-0.169828783666659	6.22480984112963	-5.17427586835156	0.135158849068738	0.932612705548935	USP21	-4.00922137534813	hsa	FALSE	FALSE
ENSG00000187010	-0.148050272333328	6.19239087494444	-4.78186913932886	0.0824318144003554	0.881708203406073	RHD	-3.59522206623079	hsa	FALSE	FALSE
ENSG00000115307	0.210476159666674	7.48361854892593	-5.72050402040409	0.285273628072391	0.990555964101101	AUP1	-4.63464026289853	hsa	FALSE	FALSE
ENSG00000116688	0.00170909833334143	8.61006342975926	-6.2930182622652	0.993064445065806	0.999360547268101	MFN2	-5.67897256046594	hsa	FALSE	FALSE
ENSG00000231649	0.224881165333337	6.18923453505556	-3.37159446547653	0.015673091497162	0.476994881680761	RP11-388B24.1	-2.20537684710375	hsa	FALSE	FALSE
ENSG00000154258	-0.125303853666663	6.29725678266667	-5.30370188782301	0.160050074677332	0.947117723798508	ABCA9	-4.1507455675135	hsa	FALSE	FALSE
ENSG00000099958	0.0296845640000019	6.21227311501852	-6.25631632845943	0.786688822940023	0.999266247918946	DERL3	-5.48392610321368	hsa	FALSE	FALSE
ENSG00000137501	-0.0522743059999913	6.30608231653704	-6.15893459998783	0.605108170299878	0.999266247918946	SYTL2	-5.26421216535725	hsa	FALSE	FALSE
ENSG00000198832	0.0058404683333384	6.38170719398148	-6.29202679992119	0.96387145892397	0.999266247918946	RP3-412A9.11	-5.65399122529933	hsa	FALSE	FALSE
ENSG00000168928	-0.102489094666665	6.06309431361111	-5.5822884920224	0.233797686675487	0.976880368082104	CTRB2	-4.4680350532719	hsa	FALSE	FALSE
ENSG00000179588	-0.177261078333328	8.4908664455	-6.11032014710634	0.546136001747193	0.999266247918946	ZFPM1	-5.17836193739199	hsa	FALSE	FALSE
ENSG00000233198	0.0593213063333371	6.40058389442593	-6.02113610608682	0.46155628366462	0.999266247918946	BX255925.1	-5.03748406243495	hsa	FALSE	FALSE
ENSG00000142511	-0.0338925153333252	6.19300859881481	-6.21162690691707	0.687034384625486	0.999266247918946	GPR32	-5.37052285481893	hsa	FALSE	FALSE
ENSG00000131732	0.0368264506666725	6.17529677368519	-6.18437152850056	0.641605398910805	0.999266247918946	ZCCHC9	-5.31324633444807	hsa	FALSE	FALSE
ENSG00000095596	0.040410463333342	6.31814191477778	-6.23735715244148	0.738982008095263	0.999266247918946	CYP26A1	-5.43154885306805	hsa	FALSE	FALSE
ENSG00000130222	0.251717606000002	7.20744565875926	-5.82844148227616	0.335786916980035	0.999266247918946	GADD45G	-4.771134281228	hsa	FALSE	FALSE
ENSG00000119688	0.13866696633334	6.58403114701852	-5.52880444363775	0.216961613503005	0.973018962955955	ABCD4	-4.40546310266422	hsa	FALSE	FALSE
ENSG00000125386	-0.0464850486666606	7.44051311222222	-6.23056676319294	0.724141253784616	0.999266247918946	C4orf8	-5.41456362187307	hsa	FALSE	FALSE
ENSG00000137574	0.00793004033334022	7.47394432764815	-6.29225823201649	0.968188608395851	0.999266247918946	TGS1	-5.6577328367972	hsa	FALSE	FALSE
ENSG00000121350	-0.0674368583333314	7.09153554974074	-6.16262777792209	0.610122096721588	0.999266247918946	PYROXD1	-5.27112097697287	hsa	FALSE	FALSE
ENSG00000039123	0.16407838233334	7.77514385146296	-6.05281960224528	0.488903849706433	0.999266247918946	SKIV2L2	-5.08567730787989	hsa	FALSE	FALSE
ENSG00000172738	-0.0239687766666634	6.43241181064815	-6.26649616447264	0.818024269962786	0.999266247918946	TMEM217	-5.51662817107874	hsa	FALSE	FALSE
ENSG00000105245	-0.141891654999996	6.08825463675926	-5.34028452855514	0.16799933888724	0.950985239227776	NUMBL	-4.19132950676859	hsa	FALSE	FALSE
ENSG00000205035	-0.0311060089999957	6.18565446316667	-6.24622175510974	0.75995693741949	0.999266247918946	AC130364.2	-5.45498177355584	hsa	FALSE	FALSE
ENSG00000147099	0.208749236333341	6.42339346044444	-4.51952770099618	0.0598763667128866	0.810208716533618	HDAC8	-3.32756421306892	hsa	FALSE	FALSE
ENSG00000170381	-0.00598194499999583	6.29321072242593	-6.28981124706537	0.935901543953807	0.999266247918946	SEMA3E	-5.62933637759597	hsa	FALSE	FALSE
ENSG00000178202	-0.223638933333328	6.72517732294444	-4.99034621862307	0.106886561240121	0.913954479471672	KDELC2	-3.81273497560077	hsa	FALSE	FALSE
ENSG00000229373	-0.00365124766666369	6.415253606	-6.2919567568579	0.962663379634804	0.999266247918946	RP11-199F6.8	-5.65294119909691	hsa	FALSE	FALSE
ENSG00000173702	-0.0842989673333303	5.96256184311111	-6.03653407320019	0.474528086905524	0.999266247918946	MUC13	-5.06068976213321	hsa	FALSE	FALSE
ENSG00000196584	0.0210143213333369	6.323000921	-6.26404450440799	0.809964346876162	0.999266247918946	XRCC2	-5.50833797906495	hsa	FALSE	FALSE
ENSG00000165272	0.051302755666673	6.02239942681481	-6.21459318698632	0.692491460745805	0.999266247918946	AQP3	-5.37714675750341	hsa	FALSE	FALSE
ENSG00000054179	0.0951058370000046	6.07704521318519	-5.96953159123358	0.421894965340371	0.999266247918946	ENTPD2	-4.96225977476767	hsa	FALSE	FALSE
ENSG00000007047	0.0156990216666717	6.0246979802963	-6.27196553226889	0.837547166722781	0.999266247918946	MARK4	-5.53637502766792	hsa	FALSE	FALSE
ENSG00000185261	0.107783363333339	6.3143956677963	-5.63551762974828	0.252145282029329	0.982500796649777	C5orf36	-4.53128815957293	hsa	FALSE	FALSE
ENSG00000168036	-0.118300483333325	6.20204682822222	-5.4285969790077	0.189129311997616	0.964848027562732	CTNNB1	-4.29051845840343	hsa	FALSE	FALSE
ENSG00000185689	-0.0856612519999986	6.22470522122222	-5.98912530730839	0.436315047774501	0.999266247918946	C6orf201	-4.99039799011562	hsa	FALSE	FALSE
ENSG00000197838	0.0153529276666724	6.14233540581481	-6.27875428361024	0.865923514363481	0.999266247918946	CYP2A13	-5.56427112924956	hsa	FALSE	FALSE
ENSG00000213420	-0.0102155433333282	6.95693494914815	-6.29213791292023	0.965875771070412	0.999266247918946	GPC2	-5.65573041356279	hsa	FALSE	FALSE
ENSG00000165192	0.00690786900000084	5.99946419344444	-6.29118304623959	0.951277876812921	0.999266247918946	ASB11	-5.64298003162389	hsa	FALSE	FALSE
ENSG00000221878	-0.160389114999997	6.06857319181481	-4.755708534312	0.0798190184834079	0.87424210050114	PSG7	-3.56825475755301	hsa	FALSE	FALSE
ENSG00000149451	0.0679389416666742	6.49911031735185	-5.99268121057716	0.43901210700261	0.999266247918946	ADAM33	-4.99555743484317	hsa	FALSE	FALSE
ENSG00000100578	-0.155939782333329	6.88132733092593	-5.98950651262585	0.436602968168461	0.999266247918946	KIAA0586	-4.99095029704806	hsa	FALSE	FALSE
ENSG00000147724	0.114006224333338	6.19057739948148	-5.41099758386	0.184684087771242	0.961289231886033	FAM135B	-4.27060527069926	hsa	FALSE	FALSE
ENSG00000072786	-0.335192366333328	7.94543916840741	-5.13982033100557	0.129286644451275	0.931776945953062	STK10	-3.97203208292907	hsa	FALSE	FALSE
ENSG00000151491	0.111237844000002	6.38558575781482	-5.39985758942386	0.181932992967045	0.95776286220912	EPS8	-4.25803969122497	hsa	FALSE	FALSE
ENSG00000182698	0.141096186000006	6.20273204974074	-5.18878440716156	0.137720125992945	0.935143333536954	AC114803.2	-4.02493877598256	hsa	FALSE	FALSE
ENSG00000166578	-0.206692511333327	6.19805243585185	-3.7703784753301	0.0247665689715334	0.590254127701504	IQCD	-2.58845686266419	hsa	FALSE	FALSE
ENSG00000185272	0.0370793216666705	6.25378444546296	-6.2078562145685	0.680261693822398	0.999266247918946	RBM11	-5.36222847840762	hsa	FALSE	FALSE
ENSG00000121481	0.0290552539999984	6.20358587483333	-6.24918802822874	0.767456882817432	0.999266247918946	RNF2	-5.46320394226596	hsa	FALSE	FALSE
ENSG00000173157	0.135930438666671	6.07963414618519	-5.47679813674152	0.201957143245766	0.966419204325622	ADAMTS20	-4.34546214445911	hsa	FALSE	FALSE
ENSG00000152291	0.13858845933334	9.79743467822222	-5.74323603671242	0.29504912473548	0.991000769111611	TGOLN2	-4.66284953132797	hsa	FALSE	FALSE
ENSG00000102401	0.0630057890000053	6.20939229442593	-6.06595445519832	0.501033519022478	0.999266247918946	ARMCX3	-5.10619575483872	hsa	FALSE	FALSE
ENSG00000149582	-0.0229560386666607	6.36688376762963	-6.26812212881693	0.823587889691663	0.999266247918946	TMEM25	-5.5223032257359	hsa	FALSE	FALSE
ENSG00000120280	-0.0653604959999941	6.15514881633333	-6.16759588022316	0.617009896105998	0.999266247918946	CXorf21	-5.28051983910067	hsa	FALSE	FALSE
ENSG00000183434	0.0258409889999998	6.38040843025926	-6.25670766865365	0.787800641490693	0.999266247918946	TFDP3	-5.48510853402229	hsa	FALSE	FALSE
ENSG00000196588	-0.0653228329999962	7.81155595174074	-6.22032642961289	0.703386842456911	0.999266247918946	MKL1	-5.39021704741448	hsa	FALSE	FALSE
ENSG00000039319	-0.0694470566666618	6.673308721	-6.13595861953651	0.575743057275565	0.999266247918946	ZFYVE16	-5.22256288073103	hsa	FALSE	FALSE
ENSG00000135723	0.407663235333338	8.42858924564815	-5.49704346508976	0.207647656965644	0.969059994631641	FHOD1	-4.36872676041994	hsa	FALSE	FALSE
ENSG00000204410	-0.063490976333326	6.41783123324074	-6.14801652333153	0.590780363959239	0.999266247918946	MSH5	-5.24414937710541	hsa	FALSE	FALSE
ENSG00000173327	0.0327790683333395	7.97653507524074	-6.2818403675016	0.881145873162504	0.999266247918946	MAP3K11	-5.57886143182857	hsa	FALSE	FALSE
ENSG00000143365	-0.101203588999994	6.12045079101852	-5.84018749858754	0.34197346010832	0.999266247918946	RORC	-4.78641928108191	hsa	FALSE	FALSE
ENSG00000134294	-0.0715464119999938	8.45252119716667	-6.25082227432688	0.771707194303222	0.999266247918946	SLC38A2	-5.46782794893235	hsa	FALSE	FALSE
ENSG00000168765	-0.0566442463333301	6.17559616188889	-6.19935137513747	0.665605366404992	0.999266247918946	GSTM4	-5.34399281066994	hsa	FALSE	FALSE
ENSG00000171189	-0.174653657333328	6.10760103	-4.96395181087617	0.103393715205799	0.90724205146052	GRIK1	-3.78491848374996	hsa	FALSE	FALSE
ENSG00000178234	0.0365712533333395	8.08339955711111	-6.26439410353717	0.811091068733183	0.999266247918946	GALNT11	-5.50950183824205	hsa	FALSE	FALSE
ENSG00000176788	3.06528639966667	8.89138227475926	-0.0146572409980212	0.000387131212656863	0.0456099747803439	BASP1	0.893206586198967	hsa	TRUE	TRUE
ENSG00000163468	0.126362317333339	7.40130483322222	-6.09944657862771	0.534427823572316	0.999266247918946	CCT3	-5.1602177550011	hsa	FALSE	FALSE
ENSG00000110047	-0.628844535666662	10.4528442444444	-4.53641075136521	0.0611084572580846	0.810569752665866	EHD1	-3.34461750591375	hsa	FALSE	FALSE
ENSG00000172602	-0.179191796666663	6.74999852512963	-5.5755211577143	0.231582846449328	0.976880368082104	RND1	-4.46006577528189	hsa	FALSE	FALSE
ENSG00000214595	-0.134711588666658	6.21921836181482	-5.08850552430575	0.121059964477604	0.931776945953062	EML6	-3.91698671282358	hsa	FALSE	FALSE
ENSG00000120942	0.182748611000007	7.80744968318518	-5.4575135421694	0.196706419123243	0.964848027562732	UBIAD1	-4.3234065240107	hsa	FALSE	FALSE
ENSG00000072840	-0.14130153266666	6.14406144887037	-5.37405868497454	0.175741668677633	0.955063634994481	EVC	-4.22905155678201	hsa	FALSE	FALSE
ENSG00000095485	-0.10355033333332	10.5362615358704	-6.11977574837284	0.556710255371966	0.999266247918946	CWF19L1	-5.19441764926753	hsa	FALSE	FALSE
ENSG00000182255	-0.066302672666664	6.06094894133333	-6.10439905874957	0.539702832785962	0.999266247918946	KCNA4	-5.16844114921127	hsa	FALSE	FALSE
ENSG00000122035	0.0218573913333397	6.34181910540741	-6.2655364790886	0.814824346702454	0.999266247918946	RASL11A	-5.51334664617641	hsa	FALSE	FALSE
ENSG00000183955	0.143856340333338	7.35929298553704	-5.76468173822431	0.304667784297397	0.994048537668282	SETD8	-4.68970835640546	hsa	FALSE	FALSE
ENSG00000185821	0.0505837266666687	5.98900752924074	-6.17073416394944	0.62144915795214	0.999266247918946	OR6C76	-5.28652206694889	hsa	FALSE	FALSE
ENSG00000169902	0.40107625666667	6.86449743944444	-5.45344174851612	0.195618318031303	0.964848027562732	TPST1	-4.31876237469016	hsa	FALSE	FALSE
ENSG00000198937	0.020414841666673	8.83166103340741	-6.29091175232161	0.947873499843629	0.999266247918946	C6orf129	-5.63997838174129	hsa	FALSE	FALSE
ENSG00000072501	-0.137942977333329	7.51889240811111	-5.63445003852305	0.25176037751456	0.982245462362337	SMC1A	-4.53000911593669	hsa	FALSE	FALSE
ENSG00000163214	-0.102380352999996	6.22979531612963	-5.71499445461208	0.28296652458437	0.990555964101101	DHX57	-4.62784166976217	hsa	FALSE	FALSE
ENSG00000106351	0.00323970933334028	6.21155109833333	-6.29245904259834	0.972479223199082	0.999266247918946	AGFG2	-5.66143495716559	hsa	FALSE	FALSE
ENSG00000007001	0.155871423333334	6.14874051107407	-4.79357829084103	0.0836309947691825	0.881708203406073	UPP2	-3.60731415110383	hsa	FALSE	FALSE
ENSG00000145936	-0.103086854999995	6.51532114153704	-6.16001807296067	0.606569972077026	0.999266247918946	KCNMB1	-5.26623231215884	hsa	FALSE	FALSE
ENSG00000162804	-0.061689391666663	6.13317352138889	-6.08232645792666	0.516886486444855	0.999266247918946	SNED1	-5.13227611237573	hsa	FALSE	FALSE
ENSG00000177453	-0.0929779853333264	6.09568493359259	-5.78691380048536	0.315071487033537	0.996232892277336	AC114947.1	-4.71782097020329	hsa	FALSE	FALSE
ENSG00000186468	0.271369210000008	9.99603270237037	-5.76607792096912	0.305307905837075	0.994520773266571	RPS23	-4.69146559843129	hsa	FALSE	FALSE
ENSG00000102034	0.161561144666667	8.28327754364815	-6.07946184761671	0.514050529338784	0.999266247918946	ELF4	-5.12766983456026	hsa	FALSE	FALSE
ENSG00000218823	-0.108124646333328	6.19219491098148	-5.39462860395383	0.180658033312242	0.95776286220912	PAPOLB	-4.25215176054904	hsa	FALSE	FALSE
ENSG00000133703	-0.0994433686666651	6.13822103496296	-5.77020435960565	0.307209995616449	0.995937618535236	KRAS	-4.69666550008341	hsa	FALSE	FALSE
ENSG00000205581	0.0815146800000015	10.5420938494444	-6.19072287847838	0.6515217822807	0.999266247918946	HMGN1	-5.32608743032994	hsa	FALSE	FALSE
ENSG00000168216	-0.106665921666658	8.5474303542963	-6.14132494183096	0.582339131129208	0.999266247918946	LMBRD1	-5.23210033199086	hsa	FALSE	FALSE
ENSG00000198589	0.0951756966666713	6.28750500944444	-5.91001049633711	0.382159628141193	0.999266247918946	LRBA	-4.87944138281233	hsa	FALSE	FALSE
ENSG00000127838	-0.0367858403333283	6.45354907448148	-6.20053724029865	0.667600489362515	0.999266247918946	PNKD	-5.34649865613911	hsa	FALSE	FALSE
ENSG00000004975	0.171650133666672	7.72584482896296	-5.46458459668811	0.198612891748898	0.964975816291558	DVL2	-4.33148198677108	hsa	FALSE	FALSE
ENSG00000123201	0.0470560313333372	6.44801957892593	-6.16091779969197	0.60778959997778	0.999266247918946	GUCY1B2	-5.26791406319594	hsa	FALSE	FALSE
ENSG00000187272	0.11165851233334	6.30569664594444	-5.28156909493149	0.155448937269997	0.944544650764098	KRTAP9-8	-4.12632366466422	hsa	FALSE	FALSE
ENSG00000141200	0.0253559740000027	6.31583346411111	-6.25187333606294	0.774488062593027	0.999266247918946	KIF2B	-5.4708395542764	hsa	FALSE	FALSE
ENSG00000077238	-0.698564181333325	8.98760654462963	-2.40968600862388	0.00531404211055113	0.280106797655903	IL4R	-1.29982108091903	hsa	FALSE	FALSE
ENSG00000152223	-0.0688529119999952	6.17691564951852	-5.80739324501241	0.3250695378299	0.999266247918946	KIAA1632	-4.74397607732839	hsa	FALSE	FALSE
ENSG00000136280	-0.538992899333327	7.46369526987037	-4.23413319256407	0.0425869992183029	0.724775343952397	CCM2	-3.04228802187727	hsa	FALSE	FALSE
ENSG00000179698	-0.0329851416666616	6.15385014514815	-6.2075505767668	0.679720457454923	0.999266247918946	KIAA1875	-5.36156207794088	hsa	FALSE	FALSE
ENSG00000131143	0.211389383333342	13.9810719705556	-5.49317214472154	0.206545047176312	0.969059994631641	COX4I1	-4.36426915181753	hsa	FALSE	FALSE
ENSG00000197183	0.00392844900000622	5.97935113909259	-6.29228371444214	0.968700418104828	0.999266247918946	C20orf112	-5.65817530829379	hsa	FALSE	FALSE
ENSG00000105875	-0.297820945666663	7.60386392288889	-5.07925637691446	0.119639763171203	0.929342835373423	WDR91	-3.90710662382975	hsa	FALSE	FALSE
ENSG00000159231	-0.227944035999997	7.53004778061111	-5.9842999908507	0.432695407242498	0.999266247918946	CBR3	-4.98342330732693	hsa	FALSE	FALSE
ENSG00000158816	-0.0319511923333291	6.26459627255556	-6.22277881054545	0.708197639058769	0.999266247918946	VWA5B1	-5.39592385604593	hsa	FALSE	FALSE
ENSG00000132429	0.118677912666672	6.0733935417037	-5.52636885941879	0.216230059585593	0.972706561986839	POPDC3	-4.40263530611046	hsa	FALSE	FALSE
ENSG00000136274	-0.00743530433333017	6.31767264138889	-6.29018656365528	0.939714817174635	0.999266247918946	NACAD	-5.63274074181387	hsa	FALSE	FALSE
ENSG00000141574	-0.00842112699999742	6.08349800066667	-6.29048329654618	0.942911140145107	0.999266247918946	SECTM1	-5.63558368734159	hsa	FALSE	FALSE
ENSG00000156804	0.32610333133334	7.17900761787037	-5.17067037763689	0.134530640806758	0.932009791915455	FBXO32	-4.00532086068247	hsa	FALSE	FALSE
ENSG00000183691	0.172264527000004	6.93404209327778	-5.82731583417983	0.33520194613593	0.999266247918946	NOG	-4.76967445713681	hsa	FALSE	FALSE
ENSG00000248319	0.0868919506666668	6.15157870033333	-5.99632548692313	0.441802797714457	0.999266247918946	RP11-205M3.3	-5.00086273564654	hsa	FALSE	FALSE
ENSG00000168813	0.0116293563333372	6.89058347207407	-6.29136694730315	0.953728569253777	0.999266247918946	ZNF507	-5.64513417253519	hsa	FALSE	FALSE
ENSG00000099999	0.0939748750000007	6.27732537944444	-5.95897961572048	0.414423314300188	0.999266247918946	RNF215	-4.94729955224414	hsa	FALSE	FALSE
ENSG00000141560	0.180840651333341	8.62660300098148	-6.06993246972657	0.504807824481581	0.999266247918946	FN3KRP	-5.11247910276738	hsa	FALSE	FALSE
ENSG00000181215	0.00109599466667465	6.43151159594444	-6.29297448672399	0.989819429834276	0.999266247918946	C4orf50	-5.67623224000154	hsa	FALSE	FALSE
ENSG00000110435	-0.218086116333328	7.35488306933333	-5.56922259381144	0.229544109561054	0.975969027114187	PDHX	-4.45266248108548	hsa	FALSE	FALSE
ENSG00000012061	-0.0826636303333315	6.09634233	-5.7785961741993	0.311125878526535	0.996232892277336	ERCC1	-4.70727005797451	hsa	FALSE	FALSE
ENSG00000164659	0.0163674560000064	6.87891212405556	-6.28498734401312	0.899084815253302	0.999266247918946	KIAA1324L	-5.59573538161732	hsa	FALSE	FALSE
ENSG00000172340	-0.0836811429999935	7.05014358433333	-6.18786700100174	0.647018133158365	0.999266247918946	SUCLG2	-5.3202798865469	hsa	FALSE	FALSE
ENSG00000197410	0.056253838666672	6.18757124077778	-6.03702295413144	0.474949527973794	0.999266247918946	DCHS2	-5.06143300998077	hsa	FALSE	FALSE
ENSG00000149743	0.0769720970000076	6.07808627962963	-5.98517349252101	0.433347257450427	0.999266247918946	TRPT1	-4.98468365426453	hsa	FALSE	FALSE
ENSG00000145040	-0.141108631999995	6.06490241272222	-5.64785731710811	0.256647101629224	0.984746951404542	UCN2	-4.54610447883161	hsa	FALSE	FALSE
ENSG00000133742	0.020163563000005	6.90693968357407	-6.29248913893477	0.973181469105125	0.999266247918946	CA1	-5.66203932819403	hsa	FALSE	FALSE
ENSG00000163738	0.17302056133334	7.36936610638889	-5.58812276319289	0.235727706220745	0.976880368082104	MTHFD2L	-4.47491819284562	hsa	FALSE	FALSE
ENSG00000136238	0.134169822666671	6.09516617138889	-5.51096132333619	0.211669547883447	0.970554981656024	RAC1	-4.38478812467176	hsa	FALSE	FALSE
ENSG00000116117	-0.15482497599999	6.27073508412963	-4.3246143292136	0.0474126630535938	0.749558236108529	PARD3B	-3.13215795238125	hsa	FALSE	FALSE
ENSG00000152086	0.00506193566667257	6.28014818353704	-6.29183997618248	0.960731972729552	0.999266247918946	TUBA3E	-5.65125973781644	hsa	FALSE	FALSE
ENSG00000091137	0.152217096000005	6.08948890225926	-5.23192634446666	0.145663371001538	0.937947139101338	SLC26A4	-4.07188694817801	hsa	FALSE	FALSE
ENSG00000157764	0.144089645666673	6.44404909387037	-5.39781718561689	0.18143425681754	0.95776286220912	BRAF	-4.25574139053988	hsa	FALSE	FALSE
ENSG00000124784	0.0226389563333385	7.53672671037037	-6.29066184936628	0.944924426291707	0.999266247918946	RIOK1	-5.63736944702435	hsa	FALSE	FALSE
ENSG00000169188	-0.00781516333332455	8.80662848327778	-6.2923680143525	0.970456814009539	0.999266247918946	APEX2	-5.6596919780198	hsa	FALSE	FALSE
ENSG00000104643	0.0722233280000086	8.48480746983333	-6.11660516659765	0.553122005864103	0.999266247918946	MTMR9	-5.18900377319899	hsa	FALSE	FALSE
ENSG00000196814	-0.167739159666662	7.02458084687037	-5.71196648571483	0.281708622099444	0.990555964101101	FAM125B	-4.62411148341868	hsa	FALSE	FALSE
ENSG00000164620	0.0811453870000074	6.93409885644444	-6.18080136370281	0.636185218974307	0.999266247918946	RELL2	-5.30614339484691	hsa	FALSE	FALSE
ENSG00000134200	0.0742421063333358	6.18251230377778	-6.01316981877333	0.455065506452308	0.999266247918946	TSHB	-5.02562650348487	hsa	FALSE	FALSE
ENSG00000062822	-0.0287638623333315	7.64723133611111	-6.28569853557052	0.903612058009009	0.999266247918946	POLD1	-5.59994064786748	hsa	FALSE	FALSE
ENSG00000101442	0.194709142333335	8.05503264503704	-5.43143372263644	0.189857390394825	0.964848027562732	ACTR5	-4.29373534843726	hsa	FALSE	FALSE
ENSG00000185522	-0.0433269066666639	6.42334544909259	-6.2494780503648	0.768204811046345	0.999266247918946	C11orf35	-5.46401948348467	hsa	FALSE	FALSE
ENSG00000122694	0.380315267000004	8.7821491092963	-5.97469336570702	0.425623300472256	0.999266247918946	GLIPR2	-4.96962608805771	hsa	FALSE	FALSE
ENSG00000147010	-0.250031327333326	7.5361489935	-5.42612664926254	0.18849792218938	0.964848027562732	SH3KBP1	-4.28771872826789	hsa	FALSE	FALSE
ENSG00000106070	0.0941723253333375	6.15855022209259	-5.76601778195866	0.305280297494542	0.994520773266571	GRB10	-4.69138988491205	hsa	FALSE	FALSE
ENSG00000164690	-0.122608729333329	6.21718590048148	-5.352945410318	0.170854911345443	0.953880045154626	SHH	-4.20544096959134	hsa	FALSE	FALSE
ENSG00000159784	0.256415888000006	6.32542900781482	-3.68985033519936	0.0225682252305046	0.563138378143968	FAM131B	-2.51063365069864	hsa	FALSE	FALSE
ENSG00000176236	-0.0392750779999957	6.32748613548148	-6.18634929077669	0.64465476715713	0.999266247918946	C10orf111	-5.31721608643382	hsa	FALSE	FALSE
ENSG00000104626	0.105795600333335	5.99903509114815	-5.64860280526531	0.256922230480602	0.984746951404542	ERI1	-4.5470015328633	hsa	FALSE	FALSE
ENSG00000166069	-0.0529306793333264	5.99864554114815	-6.13484023576918	0.574387037555631	0.999266247918946	TMCO5A	-5.22058863709531	hsa	FALSE	FALSE
ENSG00000156411	0.0540719973333417	8.81491510283333	-6.26716421554671	0.820287870519449	0.999266247918946	C14orf2	-5.51894175323747	hsa	FALSE	FALSE
ENSG00000148680	0.143208818000001	6.22759076638889	-5.17192128446503	0.134748224238515	0.932009791915455	HTR7	-4.00667388361089	hsa	FALSE	FALSE
ENSG00000184319	0.0723717886666702	6.20992823057407	-5.98196915581379	0.43096328603826	0.999266247918946	AC002055.4	-4.98006501714806	hsa	FALSE	FALSE
ENSG00000105722	0.30398257666667	7.55927798561111	-5.3206582052051	0.163679998656407	0.947484884759241	ERF	-4.16952204814778	hsa	FALSE	FALSE
ENSG00000175575	-0.266650473333327	8.06097669144444	-5.23834766726843	0.146889111184371	0.939757456713642	PAAF1	-4.07890277217113	hsa	FALSE	FALSE
