intEpsilon: 1e-05
cutEpsilon: 1e-05
Warning: Control callbacks may disable some MIP features.
Lazy constraint(s) or lazy constraint callback is present.
    Disabling dual reductions (CPX_PARAM_REDUCE) in presolve.
Clique table members: 76288.
MIP emphasis: balance optimality and feasibility.
MIP search method: traditional branch-and-cut.
Parallel mode: none, using 1 thread.
Root relaxation solution time = 1.17 sec. (404.49 ticks)
Lazy DEBUG Label, root: ENSMUSP00000099793   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1

        Nodes                                         Cuts/
   Node  Left     Objective  IInf  Best Integer    Best Bound    ItCnt     Gap         Variable B NodeID Parent  Depth

      0     0     1326.5569    13                   1340.5844      452         
*     0+    0                         1257.6769     1326.5569      452    5.48%
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
     45    44     1314.2593     4     1312.3094     1324.2152     4826    0.91%x_ENSP0000029559 U     45     44     32
Elapsed time = 5537.10 sec. (1165371.63 ticks, tree = 12.17 MB, solutions = 6)
     46    45     1314.7129    24     1312.3094     1324.2152     4827    0.91%x_ENSP0000029559 D     46     44     32
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
     47    46     1314.2469     4     1312.3094     1324.2152     4834    0.91%x_ENSP0000025000 U     47     46     33
     48    47     1314.7118    23     1312.3094     1324.2152     4835    0.91%x_ENSP0000025000 D     48     46     33
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
     49    48     1314.6844     8     1312.3094     1324.2152     4837    0.91%x_ENSP0000025103 D     49     48     34
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
     50    49     1314.4957     4     1312.3094     1324.2152     4838    0.91%x_ENSP0000033161 U     50     49     35
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
     51    50     1314.4687     6     1312.3094     1324.2152     4839    0.91%x_ENSP0000026203 U     51     50     36
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
     52    51     1314.3651     6     1312.3094     1324.2152     4842    0.91%x_ENSP0000026203 N     52     50     36
     53    52     1314.4632     3     1312.3094     1324.2152     4843    0.91%x_ENSP0000034603 D     53     51     37
     54    53     1314.4428     3     1312.3094     1324.2152     4844    0.91%x_ENSP0000025372 D     54     53     38
     55    54     1314.4301     5     1312.3094     1324.2152     4845    0.91%x_ENSP0000024474 D     55     54     39
Elapsed time = 6076.42 sec. (1235148.80 ticks, tree = 12.53 MB, solutions = 6)
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
     56    55     1314.1546     7     1312.3094     1324.2152     4847    0.91%x_ENSP0000035256 U     56     55     40
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
     57    56     1313.8255     6     1312.3094     1324.2152     4853    0.91%x_ENSP0000028324 U     57     56     41
     58    57     1314.1510     6     1312.3094     1324.2152     4854    0.91%x_ENSP0000028324 D     58     56     41
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
     59    58     1313.9963     4     1312.3094     1324.2152     4861    0.91%x_ENSP0000038439 U     59     58     42
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
     60    59     1314.1473     9     1312.3094     1324.2152     4862    0.91%x_ENSP0000038439 D     60     58     42
     61    60     1314.1446     6     1312.3094     1324.2152     4863    0.91%x_ENSP0000029687 D     61     60     43
     62    61     1314.1423     4     1312.3094     1324.2152     4864    0.91%x_ENSP0000029868 D     62     61     44
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
     63    62     1314.1097     4     1312.3094     1324.2152     4868    0.91%x_ENSP0000022913 D     63     62     45
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
     64    63     1313.3262     3     1312.3094     1324.2152     4883    0.91%x_ENSP0000038025 U     64     63     46
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
     65    64     1312.9194     3     1312.3094     1324.2152     4884    0.91%x_ENSP0000034827 U     65     64     47
Elapsed time = 6683.57 sec. (1316389.59 ticks, tree = 12.86 MB, solutions = 6)
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
     66    65     1312.4810     3     1312.3094     1324.2152     4885    0.91%x_ENSP0000035712 U     66     65     48
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
     67    64        cutoff           1312.3094     1324.2152     4888    0.91%x_ENSP0000034341 U     67     66     49
     68    65     1312.4777     3     1312.3094     1324.2152     4891    0.91%x_ENSP0000034341 D     68     66     49
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
     69    64        cutoff           1312.3094     1324.2152     4897    0.91%x_ENSP0000034207 U     69     68     50
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
     70    64     1312.3815     6     1312.3094     1324.2152     4904    0.91%x_ENSP0000034207 N     70     68     50
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
     71    64     1312.3726     7     1312.3094     1324.2152     4905    0.91%x_ENSP0000035682 D     71     70     51
     72    65     1312.3619     5     1312.3094     1324.2152     4906    0.91%x_ENSP0000029658 U     72     71     52
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
     73    65     1312.3390    18     1312.3094     1324.2152     4908    0.91%x_ENSP0000026183 D     73     72     53
     74    66     1312.3376    17     1312.3094     1324.2152     4909    0.91%x_ENSP0000036931 D     74     73     54
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
     75    65        cutoff           1312.3094     1324.2152     4913    0.91%x_ENSP0000031445 D     75     74     55
Elapsed time = 7159.33 sec. (1389119.18 ticks, tree = 12.93 MB, solutions = 6)
     76    64        cutoff           1312.3094     1324.2152     4917    0.91%x_ENSP0000031445 U     76     74     55
     77    65     1324.2060    49     1312.3094     1324.2038     5042    0.91%x_ENSP0000033976 U     77      1      2
     78    66     1324.1917    45     1312.3094     1324.2009     5098    0.91%x_ENSP0000026509 D     78     77      3
     79    67     1324.1909    47     1312.3094     1324.2009     5103    0.91%x_ENSP0000032512 D     79     78      4
     80    68     1324.1902    45     1312.3094     1324.2009     5106    0.91%x_ENSP0000025372 D     80     79      5
     81    69     1324.1901    42     1312.3094     1324.2009     5109    0.91%x_ENSP0000024474 D     81     80      6
     82    70     1324.1896    44     1312.3094     1324.2009     5112    0.91%x_ENSP0000029658 U     82     81      7
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
     83    71     1324.1343    78     1312.3094     1324.2009     5298    0.91%x_ENSP0000029868 N     83     82      8
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
*    84+   39                         1314.5507     1324.2009     5327    0.73%
     84    41     1324.0871     3     1314.5507     1324.2009     5327    0.73%x_ENSP0000028463 U     84     83      9
     85    42     1324.1326    78     1314.5507     1324.2009     5335    0.73%x_ENSP0000028463 D     85     83      9
Elapsed time = 7560.97 sec. (1524840.53 ticks, tree = 12.16 MB, solutions = 7)
     86    43     1324.0817     5     1314.5507     1324.2009     5352    0.73%x_ENSP0000038146 D     86     84     10
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
     87    44     1324.0549     3     1314.5507     1324.2009     5354    0.73%x_ENSP0000028209 D     87     86     11
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
     88    45     1323.9875     3     1314.5507     1324.2009     5361    0.73%x_ENSP0000028209 U     88     86     11
     89    46     1324.0511     7     1314.5507     1324.2009     5366    0.73%x_ENSP0000034603 D     89     87     12
     90    47     1324.0432     3     1314.5507     1324.2009     5379    0.73%x_ENSP0000026818 U     90     89     13
     91    48     1324.0359     8     1314.5507     1324.2009     5385    0.73%x_ENSP0000035420 D     91     90     14
     92    49     1324.0243     4     1314.5507     1324.2009     5393    0.73%x_ENSP0000034085 U     92     91     15
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
     93    50     1323.7061     4     1314.5507     1324.2009     5411    0.73%x_ENSP0000034085 D     93     91     15
     94    51     1324.0193     3     1314.5507     1324.2009     5412    0.73%x_ENSP0000029540 D     94     92     16
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
     95    52     1323.8371     3     1314.5507     1324.2009     5430    0.73%x_ENSP0000029540 U     95     92     16
Elapsed time = 8149.01 sec. (1583946.18 ticks, tree = 12.49 MB, solutions = 7)
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
     96    53     1323.9381     4     1314.5507     1324.2009     5444    0.73%x_ENSP0000034601 D     96     94     17
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
     97    54     1323.8816    27     1314.5507     1324.2009     5447    0.73%x_ENSP0000035256 D     97     96     18
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
     98    55     1323.6891    27     1314.5507     1324.2009     5449    0.73%x_ENSP0000035256 U     98     96     18
     99    56     1323.8798     8     1314.5507     1324.2009     5451    0.73%x_ENSP0000026183 D     99     97     19
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
*   100+   40                         1318.7400     1324.2009     5467    0.41%
    100    42     1323.8098     7     1318.7400     1324.2009     5467    0.41%x_ENSP0000040596 D    100     99     20
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
    101    43     1323.2309     4     1318.7400     1324.2009     5489    0.41%x_ENSP0000040596 U    101     99     20
*   102+   42                         1319.0625     1324.2009     5490    0.39%
    102    44     1323.8087     6     1319.0625     1324.2009     5490    0.39%x_ENSP0000022913 D    102    100     21
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
    103    45     1323.7845     6     1319.0625     1324.2009     5494    0.39%x_ENSP0000038439 N    103    102     22
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
    104    46     1323.7302     6     1319.0625     1324.2009     5496    0.39%x_ENSP0000029687 D    104    103     23
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
    105    47     1323.7214     7     1319.0625     1324.2009     5497    0.39%x_ENSP0000035656 D    105    104     24
Elapsed time = 8939.93 sec. (1675646.48 ticks, tree = 10.52 MB, solutions = 9)
*   106+   46                         1319.2144     1324.2009     5498    0.38%
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
    107    49     1323.3060     5     1319.2144     1324.2009     5499    0.38%x_ENSP0000035712 U    107    106     26
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
    108    50     1322.5613     9     1319.2144     1324.2009     5527    0.38%x_ENSP0000037065 U    108    107     27
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
    109    51     1322.4926     4     1319.2144     1324.2009     5528    0.38%x_ENSP0000038133 D    109    108     28
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
    110    52     1322.0486     4     1319.2144     1324.2009     5529    0.38%x_ENSP0000023783 D    110    109     29
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
    111    53     1322.4265     4     1319.2144     1324.2009     5532    0.38%x_ENSP0000023783 U    111    109     29
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
    112    54     1322.3765     3     1319.2144     1324.2009     5535    0.38%x_ENSP0000030296 D    112    111     30
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
    113    55     1322.0709     4     1319.2144     1324.2009     5537    0.38%x_ENSP0000030296 U    113    111     30
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
    114    56     1322.3621     6     1319.2144     1324.2009     5541    0.38%x_ENSP0000024856 D    114    112     31
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
    115    57     1321.8397     4     1319.2144     1324.2009     5543    0.38%x_ENSP0000034846 U    115    114     32
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
    117    59     1322.3516     4     1319.2144     1324.2009     5546    0.38%x_ENSP0000035682 D    117    116     33
Elapsed time = 11086.10 sec. (1941614.33 ticks, tree = 10.93 MB, solutions = 10)
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
    118    60     1322.3230     3     1319.2144     1324.2009     5547    0.38%x_ENSP0000034207 D    118    117     34
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
    119    61     1322.2981     4     1319.2144     1324.2009     5550    0.38%x_ENSP0000041942 D    119    118     35
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
    120    62     1321.8772    20     1319.2144     1324.2009     5553    0.38%x_ENSP0000034827 U    120    119     36
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
    121    63     1321.8699    20     1319.2144     1324.2009     5555    0.38%x_ENSP0000022213 D    121    120     37
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
    122    62        cutoff           1319.2144     1324.2009     5610    0.38%x_ENSP0000037714 U    122    121     38
    123    63     1321.8689     3     1319.2144     1324.2009     5611    0.38%x_ENSP0000037714 D    123    121     38
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
    124    64     1321.8462    22     1319.2144     1324.2009     5614    0.38%x_ENSP0000034870 D    124    123     39
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
    125    65     1321.8223     6     1319.2144     1324.2009     5615    0.38%x_ENSP0000026465 D    125    124     40
Lazy DEBUG Label, root: ENSP00000329040   y value: 1
    127    67     1321.7975     5     1319.2144     1324.2009     5619    0.38%x_ENSP0000035710 D    127    126     42
Lazy DEBUG Label, root: ENSP00000329040   y value: 1

Zero-half cuts applied:  2
User cuts applied:  53327

Root node processing (before b&c):
  Real time             = 4043.90 sec. (901435.11 ticks)
Sequential b&c:
  Real time             = 7999.43 sec. (1165949.63 ticks)
                          ------------
Total (root+branch&cut) = 12043.33 sec. (2067384.74 ticks)
Solved in 12056.7s
	Command being timed: "timeout 12500s /home/hsoueidan/xheinz/build/xHeinz_recomb -n1 48h/mouse_MA_scores_0.1_corrected_ensp_induced_ens59.tsv -n2 48h/human_MA_scores_0.1_corrected_ensp_induced_ens59.tsv -e1 48h/mouse_string_induced_network_0.1_ens59.tsv -e2 48h/human_string_induced_network_0.1_ens59.tsv -t 12000 -rt 4000 -cog temp_data/ensembl_cog_ALL_ens59.tsv -a 0.0"
	User time (seconds): 11698.15
	System time (seconds): 353.88
	Percent of CPU this job got: 99%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 3:21:06
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 91287824
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 0
	Minor (reclaiming a frame) page faults: 10300834
	Voluntary context switches: 153
	Involuntary context switches: 16219
	Swaps: 0
	File system inputs: 0
	File system outputs: 0
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
