ENSMUSP00000062983	0.135668635095502	10.7189091934212	-6.27821591759698	0.325172307206861	0.77557371732778	Golga7
ENSMUSP00000112935	0.135668635095502	10.7189091934212	-6.27821591759698	0.325172307206861	0.77557371732778	Golga7
ENSMUSP00000112738	-0.353921204493348	9.14511138912656	-5.86107864291562	0.185002063664157	0.635983351261112	Psph
ENSMUSP00000116292	-0.353921204493348	9.14511138912656	-5.86107864291562	0.185002063664157	0.635983351261112	Psph
ENSMUSP00000031399	-0.353921204493348	9.14511138912656	-5.86107864291562	0.185002063664157	0.635983351261112	Psph
ENSMUSP00000113671	-0.353921204493348	9.14511138912656	-5.86107864291562	0.185002063664157	0.635983351261112	Psph
ENSMUSP00000034623	-0.112606364012411	9.83815639509943	-6.5430680395979	0.494200352647089	0.86610457698411	Trappc4
ENSMUSP00000028151	0.179090084987699	9.28024819857468	-5.86566965438012	0.186091758311125	0.637414770257448	Dpm2
ENSMUSP00000124665	0.179090084987699	9.28024819857468	-5.86566965438012	0.186091758311125	0.637414770257448	Dpm2
ENSMUSP00000022803	-0.0255293912810579	11.5502338923432	-6.77261213331301	0.854528285766704	0.969804529288454	Psmb5
ENSMUSP00000107118	-0.0255293912810579	11.5502338923432	-6.77261213331301	0.854528285766704	0.969804529288454	Psmb5
ENSMUSP00000002403	-0.32725505728293	6.96407872014805	-5.39260617396953	0.103964963266853	0.501370220581959	Dhrs1
ENSMUSP00000059373	0.0763836191279363	9.80624100929492	-6.61130503245335	0.560748437432671	0.892630010926405	Mrpl43
ENSMUSP00000095322	0.0763836191279363	9.80624100929492	-6.61130503245335	0.560748437432671	0.892630010926405	Mrpl43
ENSMUSP00000090926	-0.0814798584087075	8.79825914847422	-6.67476032884305	0.640184976116942	0.917270341089131	Mtif2
ENSMUSP00000098967	-0.0814798584087075	8.79825914847422	-6.67476032884305	0.640184976116942	0.917270341089131	Mtif2
ENSMUSP00000122233	-0.0814798584087075	8.79825914847422	-6.67476032884305	0.640184976116942	0.917270341089131	Mtif2
ENSMUSP00000020749	-0.0814798584087075	8.79825914847422	-6.67476032884305	0.640184976116942	0.917270341089131	Mtif2
ENSMUSP00000121327	-0.0814798584087075	8.79825914847422	-6.67476032884305	0.640184976116942	0.917270341089131	Mtif2
ENSMUSP00000114299	-0.0814798584087075	8.79825914847422	-6.67476032884305	0.640184976116942	0.917270341089131	Mtif2
ENSMUSP00000122801	-0.0814798584087075	8.79825914847422	-6.67476032884305	0.640184976116942	0.917270341089131	Mtif2
ENSMUSP00000021148	-0.0932774997665007	9.94762606549873	-6.56325621909325	0.512374815421355	0.874469124031427	Ube2g1
ENSMUSP00000117588	-0.0932774997665007	9.94762606549873	-6.56325621909325	0.512374815421355	0.874469124031427	Ube2g1
ENSMUSP00000033008	-0.0257635522108881	11.0787997442214	-6.77488293114532	0.864031423390099	0.971407697695268	Psma1
ENSMUSP00000093410	0.924882627198612	7.55395145628244	-2.69186474017943	0.0053140181550205	0.0895885225121059	Golm1
ENSMUSP00000022039	0.924882627198612	7.55395145628244	-2.69186474017943	0.0053140181550205	0.0895885225121059	Golm1
ENSMUSP00000113831	0.409786346680388	10.5071976979033	-3.71549438295243	0.0158122156782184	0.186042962095443	Ssr3
ENSMUSP00000029414	0.409786346680388	10.5071976979033	-3.71549438295243	0.0158122156782184	0.186042962095443	Ssr3
ENSMUSP00000078682	-0.148919793134313	11.0357943560191	-6.05698029118722	0.239014673090433	0.700369900410468	Ctbp1
ENSMUSP00000059943	0.269354796180943	7.96818307912032	-5.66158170517863	0.144019558014357	0.575096917742601	9130011J15Rik
ENSMUSP00000118179	-0.177191799924246	10.7211850546746	-5.98193289006869	0.21636067755628	0.67531089492395	Copa
ENSMUSP00000027833	-0.177191799924246	10.7211850546746	-5.98193289006869	0.21636067755628	0.67531089492395	Copa
ENSMUSP00000118899	-0.177191799924246	10.7211850546746	-5.98193289006869	0.21636067755628	0.67531089492395	Copa
ENSMUSP00000123214	-0.177191799924246	10.7211850546746	-5.98193289006869	0.21636067755628	0.67531089492395	Copa
ENSMUSP00000073785	-0.177191799924246	10.7211850546746	-5.98193289006869	0.21636067755628	0.67531089492395	Copa
ENSMUSP00000028341	-0.100790057028474	9.05443243434632	-6.51213730235753	0.468366373977889	0.854115118785681	Anapc2
ENSMUSP00000115177	-0.100790057028474	9.05443243434632	-6.51213730235753	0.468366373977889	0.854115118785681	Anapc2
ENSMUSP00000109963	-0.100790057028474	9.05443243434632	-6.51213730235753	0.468366373977889	0.854115118785681	Anapc2
ENSMUSP00000116430	-0.318665979055924	8.67376277695017	-4.70809536395803	0.0471386655629736	0.342262865535998	Cox18
ENSMUSP00000044144	-0.318665979055924	8.67376277695017	-4.70809536395803	0.0471386655629736	0.342262865535998	Cox18
ENSMUSP00000113353	-0.318665979055924	8.67376277695017	-4.70809536395803	0.0471386655629736	0.342262865535998	Cox18
ENSMUSP00000085986	0.149951728997745	9.53135664781395	-6.34123198971655	0.35686696167642	0.797378666912074	Arfgef1
ENSMUSP00000118805	0.149951728997745	9.53135664781395	-6.34123198971655	0.35686696167642	0.797378666912074	Arfgef1
ENSMUSP00000040890	-0.273729716067287	9.59404606352824	-5.40399129451251	0.1053858385466	0.504109470947888	Ddx24
ENSMUSP00000105628	-0.273729716067287	9.59404606352824	-5.40399129451251	0.1053858385466	0.504109470947888	Ddx24
ENSMUSP00000114809	0.197324128547957	6.953132342647	-6.25093323163488	0.312610631812241	0.768537564065772	Tmem129
