ENSMUSG00000000001	-5.35268628152895
ENSMUSG00000000003	-5.97791508149173
ENSMUSG00000000028	-6.55035797001799
ENSMUSG00000000031	-6.43235342174984
ENSMUSG00000000037	-6.00847318307719
ENSMUSG00000000056	-5.61107993545236
ENSMUSG00000000058	-6.12758947612242
ENSMUSG00000000078	-3.27880311697169
ENSMUSG00000000088	-5.37957578119058
ENSMUSG00000000094	-6.12527450253353
ENSMUSG00000000103	-5.57560970451143
ENSMUSG00000000120	-6.25022605374992
ENSMUSG00000000125	-6.48852200255369
ENSMUSG00000000126	-6.30257448919532
ENSMUSG00000000127	-5.31180237131931
ENSMUSG00000000131	-5.0964865519574
ENSMUSG00000000142	-6.33639846520961
ENSMUSG00000000148	-6.40914486981592
ENSMUSG00000000149	-6.10250091139251
ENSMUSG00000000154	-5.85604324177118
ENSMUSG00000000157	-6.42387562675056
ENSMUSG00000000159	-6.34237257404586
ENSMUSG00000000168	-6.34044804770297
ENSMUSG00000000171	-5.4177204012143
ENSMUSG00000000184	-6.30725428157916
ENSMUSG00000000204	-4.9012113377352
ENSMUSG00000000214	-6.48804412757689
ENSMUSG00000000215	-6.19833383537401
ENSMUSG00000000244	-4.31120937187191
ENSMUSG00000000247	-3.88800276895942
ENSMUSG00000000248	-6.37791622312646
ENSMUSG00000000263	-5.62017531816179
ENSMUSG00000000266	-5.40758975953088
ENSMUSG00000000275	-5.11715839114222
ENSMUSG00000000276	-5.87439718819569
ENSMUSG00000000278	-4.52807653252906
ENSMUSG00000000282	-3.46357710439809
ENSMUSG00000000295	-3.92655524682963
ENSMUSG00000000305	-6.17218990048084
ENSMUSG00000000308	-5.26601794009457
ENSMUSG00000000317	-6.31359504177238
ENSMUSG00000000318	-6.25531936240035
ENSMUSG00000000320	-6.11657716338638
ENSMUSG00000000325	-5.64509880979028
ENSMUSG00000000339	-6.45594478176287
ENSMUSG00000000340	-6.309791301077
ENSMUSG00000000346	-6.33795815927521
ENSMUSG00000000355	-5.77435556219958
ENSMUSG00000000359	-6.03412742959955
ENSMUSG00000000374	-4.61924778626388
ENSMUSG00000000378	-6.04934711843577
ENSMUSG00000000381	-5.9215031899381
ENSMUSG00000000384	-6.385540321687
ENSMUSG00000000385	-6.39519142397436
ENSMUSG00000000386	-6.48490757256102
ENSMUSG00000000392	-4.13372045446865
ENSMUSG00000000399	-6.52123454519465
ENSMUSG00000000409	-6.52654344945251
ENSMUSG00000000411	-6.52421792959303
ENSMUSG00000000420	-6.20716637341777
ENSMUSG00000000439	-6.27377625336365
ENSMUSG00000000441	-5.53021678727781
ENSMUSG00000000486	-6.30697163699891
ENSMUSG00000000489	-4.88717695041532
ENSMUSG00000000530	-6.37147168297238
ENSMUSG00000000531	-6.13988761296729
ENSMUSG00000000532	-5.55249691340552
ENSMUSG00000000538	-5.83211464532402
ENSMUSG00000000544	-6.41746723462831
ENSMUSG00000000552	-5.72125986748007
ENSMUSG00000000555	-4.62667882611356
ENSMUSG00000000561	-6.0466044962944
ENSMUSG00000000563	-6.12969946359714
ENSMUSG00000000567	-4.93393550444635
ENSMUSG00000000568	-6.40981520557916
ENSMUSG00000000579	-4.3328752945932
ENSMUSG00000000581	-6.34984226897939
ENSMUSG00000000594	-5.9389074241164
ENSMUSG00000000600	-5.26212590228245
ENSMUSG00000000605	-6.10117084075254
ENSMUSG00000000606	-6.10537136976143
ENSMUSG00000000627	-5.76742791585008
ENSMUSG00000000628	-6.4245237924686
ENSMUSG00000000631	-4.00345595121497
ENSMUSG00000000632	-6.29328136255248
ENSMUSG00000000673	-4.83593300938662
ENSMUSG00000000682	-3.44704172018427
ENSMUSG00000000686	-5.38616334449237
ENSMUSG00000000706	-6.15667325437244
ENSMUSG00000000708	-6.04759714893364
ENSMUSG00000000730	-6.02852876594327
