gene_id	logFC	logCPM	LR	PValue	FDR	gene	score	specie	pos_score	pass_thr
ENSG00000196814	0.0128102086666684	6.64075659587963	-6.15217706275914	0.630836560638856	0.999953491563075	FAM125B	-6.26112008930088	hsa	FALSE	FALSE
ENSG00000164620	-0.440913795333329	6.93409885644444	-3.06872508886529	0.011525770199132	0.353879851058052	RELL2	-3.39656812716781	hsa	FALSE	FALSE
ENSG00000062822	-0.157098989	7.64723133611111	-5.98897546487312	0.473690839253983	0.999953491563075	POLD1	-6.05607849819332	hsa	FALSE	FALSE
ENSG00000101442	0.00469554833333508	8.05503264503704	-6.244715693442	0.974473758668357	0.999953491563075	ACTR5	-6.57234174161472	hsa	FALSE	FALSE
ENSG00000185522	-0.107141533	6.42334544909259	-5.97468680090903	0.461611028359515	0.999953491563075	C11orf35	-6.03759040881353	hsa	FALSE	FALSE
ENSG00000122694	0.454317489333334	8.7821491092963	-5.68410819456676	0.288966025102096	0.98811304844355	C9orf19	-5.70234800775892	hsa	FALSE	FALSE
ENSG00000040933	-0.343568252999999	7.09296029024074	-4.00620745390804	0.0340070179419079	0.574592909928108	INPP4A	-4.17093967403692	hsa	FALSE	FALSE
ENSG00000147010	-0.129237012222222	9.34840612801235	-6.24254524706634	0.273257617016966	0.97845966128116	SH3KBP1	-5.66234472190656	hsa	FALSE	FALSE
ENSG00000182118	0.0435203987500015	7.10321232063889	-6.24218136712964	0.0592847284178787	0.680843527964431	FAM89A	-4.56871353445407	hsa	FALSE	FALSE
ENSG00000182796	-0.0714147668333323	6.51899474528704	-6.1751962790374	0.392857478427643	0.999953491563075	LOC440104	-5.9221657718927	hsa	FALSE	FALSE
ENSG00000159784	0.0483975450000003	6.32542900781482	-6.15660581223588	0.673523984123159	0.999953491563075	FAM131B	-6.30798167260653	hsa	FALSE	FALSE
ENSG00000156411	-0.0138425659999992	8.81491510283333	-6.24320084137211	0.949208085267112	0.999953491563075	C14orf2	-6.55354068945292	hsa	FALSE	FALSE
ENSG00000133111	0.0644013619999999	7.86967477785185	-6.15376792293739	0.668644001744632	0.999953491563075	RFXAP	-6.30277724657681	hsa	FALSE	FALSE
ENSG00000177189	-0.0408087509999993	7.00239158299074	-6.24326390341915	0.681964388779711	0.999953491563075	RPS6KA3	-6.31689485170615	hsa	FALSE	FALSE
ENSG00000105722	0.133760727000002	7.55927798561111	-6.04412697224009	0.525623225895184	0.999953491563075	ERF	-6.13053236385336	hsa	FALSE	FALSE
ENSG00000175575	0.0854812079999991	8.06097669144444	-6.11068250187325	0.603664917588112	0.999953491563075	PAAF1	-6.22960968462258	hsa	FALSE	FALSE
ENSG00000131116	-0.0386262566666655	10.1267351654259	-6.23388944770357	0.880221039291832	0.999953491563075	ZNF428	-6.499537738398	hsa	FALSE	FALSE
ENSG00000169635	-0.154795772999998	8.34972640446296	-5.4377435299904	0.203298804637712	0.932466117035347	HIC2	-5.45068563350087	hsa	FALSE	FALSE
ENSG00000250317	-0.0562763793333332	6.526469838	-6.09704082512376	0.585874707711443	0.999953491563075	LOC389203	-6.20820079767647	hsa	FALSE	FALSE
ENSG00000013441	-0.02028693211111	8.12315341933951	-6.24452333420079	0.381073202111491	0.999953491563075	CLK1	-5.90036891018741	hsa	FALSE	FALSE
ENSG00000185442	0.340245107666666	7.59636661911111	-3.20323240109199	0.0134322814691238	0.378518931742072	LOC400451	-3.50612386405802	hsa	FALSE	FALSE
ENSG00000154723	0.074089327444445	10.6879229762654	-6.20370507166519	0.339676605264999	0.999953491563075	ATP5J	-5.81806548828258	hsa	FALSE	FALSE
ENSG00000125741	-0.140976529111112	7.23784868273457	-6.19958457155982	0.138180516756855	0.875916833408545	OPA3	-5.17434340285826	hsa	FALSE	FALSE
ENSG00000110324	-0.156447087666664	7.25489268809259	-5.90160225721897	0.40669281781697	0.999953491563075	IL10RA	-5.94693696521829	hsa	FALSE	FALSE
ENSG00000185813	0.0934805721666709	6.86979681112963	-5.97594517180277	0.0981402669840615	0.79807532385285	PCYT2	-4.92945804669088	hsa	FALSE	FALSE
ENSG00000148288	-0.00647540333333385	6.43125558853704	-6.24418983733816	0.963649158587351	0.999953491563075	GBGT1	-6.56434718085885	hsa	FALSE	FALSE
ENSG00000096401	0.316923286333333	7.13795305037037	-3.7166393139519	0.0242436442262503	0.508217326893629	CDC5L	-3.92873871886523	hsa	FALSE	FALSE
ENSG00000106462	0.0918484784444464	8.05201249309259	-6.23651209512909	0.507250028962684	0.999953491563075	EZH2	-6.10506740021593	hsa	FALSE	FALSE
ENSG00000139725	0.0815302886666718	6.93320738401852	-6.14423041017426	0.652872432315211	0.999953491563075	RHOF	-6.28569352391419	hsa	FALSE	FALSE
ENSG00000160991	0.171983131666666	6.56608044244444	-5.00808589959582	0.115245415828245	0.835077587266503	ORAI2	-5.04444642540676	hsa	FALSE	FALSE
ENSG00000143442	-0.072458428333332	7.09640932965741	-6.24426975062312	0.297935551766689	0.98969385559247	POGZ	-5.72422550373952	hsa	FALSE	FALSE
ENSG00000177954	-0.0972562035333315	12.4784321267111	-6.21084450129954	0.2042563439723	0.933769580474741	LOC648622	-5.45404866230348	hsa	FALSE	FALSE
ENSG00000030066	-0.0912186066666685	10.0193247069444	-6.1321018235087	0.634060685431999	0.999953491563075	NUP160	-6.26476861227375	hsa	FALSE	FALSE
ENSG00000134508	-0.546699835666667	6.72962441948148	-3.22228707814788	0.0137274164239938	0.383514332028013	CABLES1	-3.52167894795546	hsa	FALSE	FALSE
ENSG00000145287	-0.466928411999999	9.13892218738889	-5.89338562525222	0.281890617472043	0.985427002373174	PLAC8	-5.68460585985648	hsa	FALSE	FALSE
ENSG00000099377	0.0246781613333331	6.46020472872222	-6.2191702407616	0.819298426881694	0.999953491563075	HSD3B7	-6.44820457243315	hsa	FALSE	FALSE
ENSG00000104823	0.0578948666666683	10.6011053779259	-6.21097629973285	0.793385896899903	0.999953491563075	ECH1	-6.42520300769506	hsa	FALSE	FALSE
ENSG00000179094	-0.113495343666664	6.43266672937037	-6.0695870479876	0.553076095720564	0.999953491563075	PER1	-6.16696920205769	hsa	FALSE	FALSE
ENSG00000101811	0.069340444333335	9.41443175194444	-6.19847094496739	0.759589496350068	0.999953491563075	CSTF2	-6.39404755993188	hsa	FALSE	FALSE
ENSG00000205423	0.0934372100000003	8.04773239564815	-6.01228493779261	0.49453400952228	0.999953491563075	TMEM188	-6.08689719006849	hsa	FALSE	FALSE
ENSG00000122882	-0.0558066419999994	7.58367188278704	-6.24479391138953	0.623402183312439	0.999953491563075	ECD	-6.25263553522372	hsa	FALSE	FALSE
ENSG00000176371	-0.036973378916666	6.84287849564815	-6.24512258613806	0.501975120185618	0.999953491563075	ZSCAN2	-6.09758587072334	hsa	FALSE	FALSE
ENSG00000127837	0.0909471803333313	7.50258355774074	-6.07602256524265	0.56044071924834	0.999953491563075	AAMP	-6.17643636064824	hsa	FALSE	FALSE
ENSG00000167460	0.102892190166668	7.02510124838889	-6.23787009950223	0.349780791632661	0.999953491563075	TPM4	-5.83904447732271	hsa	FALSE	FALSE
ENSG00000160613	-0.0623384383333327	8.08403202275926	-5.76003729150716	0.257910834692364	0.97523093691853	LOC731196	-5.62097662911065	hsa	FALSE	FALSE
ENSG00000092096	0.266196186333333	6.51721491209259	-3.65735840637698	0.0226328422453073	0.496214784682885	SLC22A17	-3.87953276265901	hsa	FALSE	FALSE
ENSG00000172638	-0.0709998453333336	6.51323501794444	-6.12022986536859	0.616809611275838	0.999953491563075	EFEMP2	-6.24502662139551	hsa	FALSE	FALSE
ENSG00000176731	0.0878112046666679	8.66167562616667	-6.17284464235246	0.703380507196492	0.999953491563075	C8orf59	-6.33902462672474	hsa	FALSE	FALSE
ENSG00000122952	0.306657596111112	6.74485749714815	-5.40170160760965	0.000824925065195609	0.0643402454877921	ZWINT	-1.50923913643314	hsa	FALSE	FALSE
ENSG00000110697	-0.376166265333332	9.2680562555	-5.00073993325264	0.114170350101188	0.832108703106842	PITPNM1	-5.03773871222768	hsa	FALSE	FALSE
ENSG00000169258	0.212747995666666	6.15313508203704	-4.78257598640131	0.0867516435784847	0.772421185742982	GPRIN1	-4.84117790431667	hsa	FALSE	FALSE
ENSG00000164031	0.00360474208333494	7.337964998375	-6.24453686944216	0.385116242255591	0.999953491563075	DNAJB14	-5.90792218817139	hsa	FALSE	FALSE
ENSG00000176945	0.0144163666666666	6.66062274837037	-6.23622196548294	0.893168372710105	0.999953491563075	MUC20	-6.50998839279316	hsa	FALSE	FALSE
ENSG00000114268	0.34287544	7.27934092111111	-5.74004895109109	0.314357980004337	0.996333562643444	PFKFB4	-5.76262640543476	hsa	FALSE	FALSE
ENSG00000213015	-0.0278519180000001	6.59621194941667	-6.20835360987312	0.386971894987469	0.999953491563075	ZNF580	-5.91136243980776	hsa	FALSE	FALSE
ENSG00000258839	-0.192324702666667	7.5329749952963	-5.64582310553925	0.273082501183407	0.97845966128116	MC1R	-5.66188592351503	hsa	FALSE	FALSE
ENSG00000169718	-0.309524186999997	8.11454891790741	-5.48012096393818	0.215586242409316	0.946160730635027	DUS1L	-5.49268576339946	hsa	FALSE	FALSE
ENSG00000171124	-0.0258878636666653	6.29453015531482	-6.21774577396672	0.814512314455164	0.999953491563075	FUT3	-6.4440114075529	hsa	FALSE	FALSE
ENSG00000120656	0.223804544666669	8.53290352844444	-5.25206372165641	0.158230434719757	0.901149260996037	TAF12	-5.27131433905514	hsa	FALSE	FALSE
ENSG00000144369	0.234647053333333	6.13943071681481	-4.67452670593133	0.0758944907136153	0.737629849501528	KIAA1946	-4.74548536588541	hsa	FALSE	FALSE
ENSG00000168256	-0.143399432666666	6.9986947967963	-5.95507824896695	0.445811328600388	0.999953491563075	NKIRAS2	-6.01266497069609	hsa	FALSE	FALSE
ENSG00000173976	-0.0626976336666658	7.532172464	-6.18218596793231	0.722333785110891	0.999953491563075	RAXL1	-6.35805454668631	hsa	FALSE	FALSE
ENSG00000117620	0.0298183503333327	7.89683531481481	-6.23453688302779	0.883666323259483	0.999953491563075	SLC35A3	-6.50233359102277	hsa	FALSE	FALSE
ENSG00000152795	0.0223120003333337	8.88708394925926	-5.88048950424439	0.200307292764425	0.931871374694307	HNRPDL	-5.44007599677889	hsa	FALSE	FALSE
ENSG00000106443	0.012663067222222	7.26757702228395	-6.24465225325073	0.316455526555196	0.996986713181374	PHF14	-5.76738601987291	hsa	FALSE	FALSE
ENSG00000123374	0.210366973000003	7.82445180849074	-6.02332188742175	0.0901364685893615	0.779159500348895	CDK2	-4.86857156921279	hsa	FALSE	FALSE
