gene_id	logFC	logCPM	LR	PValue	FDR	gene	score	specie	score_corrected	pos_score	pos_score_corr	pass_thr
ENSMUSG00000000168	-0.0517844927493517	8.10302458090493	-6.77562998002137	0.405323917414168	0.816637077131327	Dlat	-4.46735144746107	mus	-6.34044804770297	FALSE	FALSE	FALSE
ENSMUSG00000000171	0.0577850826096058	8.47824841621463	-6.062882671231	0.0550790478393749	0.361707691350862	Sdhd	-3.05697990970156	mus	-5.4177204012143	FALSE	FALSE	FALSE
ENSMUSG00000000184	0.0619152283870244	11.1071947491022	-6.77456312869908	0.379634425668813	0.798522854854254	Ccnd2	-4.42108298722925	mus	-6.30725428157916	FALSE	FALSE	FALSE
ENSMUSG00000000204	0.497779182454173	4.18920926444231	-5.86687883772232	0.0169162282348546	0.190051878264033	Slfn4	-2.22280805135724	mus	-4.9012113377352	FALSE	FALSE	FALSE
ENSMUSG00000000214	0.144784151294055	3.62644139301111	-6.57448325485713	0.537370452375012	0.880853304062618	Th	-4.6666214524629	mus	-6.48804412757689	FALSE	FALSE	FALSE
ENSMUSG00000000215	0.254160283921341	5.02233492492527	-6.21849302703562	0.304859745116309	0.746882854184487	Ins2	-4.26607917149447	mus	-6.19833383537401	FALSE	FALSE	FALSE
ENSMUSG00000000244	-0.68573265004554	7.53830208600266	-2.12983723670012	0.00300260151212104	0.0590896218852085	Tspan32	-1.00119306251583	mus	-4.31120937187191	FALSE	FALSE	FALSE
ENSMUSG00000000247	-0.992067266314658	3.8587678502696	-0.682255381768792	0.000671494810189991	0.0199717394112881	Lhx2	0.0571439740087897	mus	-3.88800276895942	TRUE	FALSE	FALSE
ENSMUSG00000000248	-0.163938940619575	3.2458546611018	-6.45113003694302	0.433519420566087	0.830004759173199	Clec2g	-4.51487223645861	mus	-6.37791622312646	FALSE	FALSE	FALSE
ENSMUSG00000000263	-0.238217558889376	3.10374176077441	-5.2215122431941	0.08651952786735	0.448798677410725	Glra1	-3.37609378294226	mus	-5.62017531816179	FALSE	FALSE	FALSE
ENSMUSG00000000266	-0.215605104878987	3.49202707706583	-6.64429338300847	0.0534500901411806	0.356812182556492	Mid2	-3.03576617719313	mus	-5.40758975953088	FALSE	FALSE	FALSE
ENSMUSG00000000275	-0.343921167775525	8.51096565860826	-6.24114203589765	0.0281821740926126	0.255059073883615	Trim25	-2.5834826102261	mus	-5.11715839114222	FALSE	FALSE	FALSE
ENSMUSG00000000276	-0.16950624173021	5.67849385719569	-6.76857551025506	0.153063913393732	0.576259311135054	Dgke	-3.7792149259666	mus	-5.87439718819569	FALSE	FALSE	FALSE
ENSMUSG00000000278	0.719715422982304	7.17709734796272	-5.94931995665166	0.00588025445210281	0.0938249110830203	Scpep1	-1.47613274466312	mus	-4.52807653252906	FALSE	FALSE	FALSE
ENSMUSG00000000282	-0.289193178382906	6.24345690739554	-6.24813220819219	0.000172110804879435	0.00692333846907735	Mnt	1.01912498407584	mus	-3.46357710439809	TRUE	FALSE	FALSE
ENSMUSG00000000295	-0.594510381267385	8.57945344181297	-0.80548694515343	0.000762174673463077	0.0219535580156072	Hddc2	-0.032364259348464	mus	-3.92655524682963	FALSE	FALSE	FALSE
ENSMUSG00000000305	-0.135733238837164	3.74723201914827	-6.74003067656514	0.287948395246451	0.73271211868456	Cdh4	-4.22575151462341	mus	-6.17218990048084	FALSE	FALSE	FALSE
ENSMUSG00000000308	-0.429009479187177	3.89897035710577	-5.44543684619753	0.0385147729302138	0.302217190578711	Ckmt1	-2.80419953151746	mus	-5.26601794009457	FALSE	FALSE	FALSE
ENSMUSG00000000317	-0.20784508358058	4.22319315944538	-6.37561973234081	0.384585413807778	0.801859251229841	Bcl6b	-4.43023887948353	mus	-6.31359504177238	FALSE	FALSE	FALSE
ENSMUSG00000000318	0.249637445515697	4.02959263255806	-6.29574913321252	0.340947892170452	0.773802836121395	Clec10a	-4.34513521739952	mus	-6.25531936240035	FALSE	FALSE	FALSE
ENSMUSG00000000320	0.252969587210244	3.69413588366635	-6.0862923164056	0.253737382776644	0.698842807390342	Alox12	-4.13637612568687	mus	-6.11657716338638	FALSE	FALSE	FALSE
ENSMUSG00000000325	0.106044763181281	4.3220569418515	-6.5682521680873	0.091219935464231	0.459909753024709	Arvcf	-3.41347676552239	mus	-5.64509880979028	FALSE	FALSE	FALSE
ENSMUSG00000000339	-0.11154830587952	9.28036846853006	-6.54098168636493	0.505344296381663	0.864561632774059	Rtcd1	-4.62320074061219	mus	-6.45594478176287	FALSE	FALSE	FALSE
ENSMUSG00000000340	-0.169471245000347	7.89079277125099	-6.37189195241309	0.382380659599038	0.80073201037028	Dbt	-4.42617625910628	mus	-6.309791301077	FALSE	FALSE	FALSE
ENSMUSG00000000346	0.0919168892374724	11.6358037294512	-6.40613473573875	0.403336293578474	0.816038076345916	Dazap2	-4.46387776580392	mus	-6.33795815927521	FALSE	FALSE	FALSE
ENSMUSG00000000355	-0.18536122176045	10.890629607461	-5.50974228236673	0.121907716531321	0.521772978337684	Mcts1	-3.61839252160161	mus	-5.77435556219958	FALSE	FALSE	FALSE
ENSMUSG00000000359	0.176347482648106	4.01359073154868	-6.74279565315687	0.212309482497594	0.653326062606939	Rem1	-4.01041625947138	mus	-6.03412742959955	FALSE	FALSE	FALSE
ENSMUSG00000000374	0.424531638751052	9.20830868917563	-3.07931321671587	0.00815106343988025	0.118858354243476	Trappc10	-1.70688106054661	mus	-4.61924778626388	FALSE	FALSE	FALSE
ENSMUSG00000000378	-0.114455124144306	8.76582615915725	-6.75136777556871	0.22123839948694	0.664843318003218	Ccm2	-4.03952638979416	mus	-6.04934711843577	FALSE	FALSE	FALSE
ENSMUSG00000000381	-0.392652164258486	3.92368944977365	-5.77397322907299	0.168869465711554	0.599175572999529	Wap	-3.84865561038261	mus	-5.9215031899381	FALSE	FALSE	FALSE
ENSMUSG00000000384	-0.0645641667077512	7.84410281110075	-6.77338215916268	0.440623835377226	0.833655367093797	LOC100046166 /// Tbrg4	-4.52635843401013	mus	-6.385540321687	FALSE	FALSE	FALSE
ENSMUSG00000000385	0.0424139944647894	4.24507356090808	-6.67007958061916	0.449829481422995	0.83863264236172	Tmprss2	-4.54096942283682	mus	-6.39519142397436	FALSE	FALSE	FALSE
ENSMUSG00000000386	-0.244369653979539	3.42089259349999	-6.57272532753333	0.535600711334448	0.880538614788584	Mx1	-4.66429044810651	mus	-6.48490757256102	FALSE	FALSE	FALSE
ENSMUSG00000000392	-1.08096131094807	4.52483817464572	-1.58841012421528	0.00171003689594422	0.0403453424056593	Fap	-0.603386674318064	mus	-4.13372045446865	FALSE	FALSE	TRUE
ENSMUSG00000000399	-0.0650526602759562	10.6412846615784	-6.61068350774119	0.576404809205978	0.896333120150395	Ndufa9	-4.71617199191053	mus	-6.52123454519465	FALSE	FALSE	FALSE
ENSMUSG00000000409	0.0673727209094608	12.4031959788417	-6.61717896900568	0.583996017853936	0.899573033840584	Lck	-4.72541748575063	mus	-6.52654344945251	FALSE	FALSE	FALSE
ENSMUSG00000000411	-0.148763066371561	3.61245684104289	-6.61468596023027	0.581058912811466	0.898044160841858	Tssk3	-4.7218546564434	mus	-6.52421792959303	FALSE	FALSE	FALSE
ENSMUSG00000000420	-0.255133096969711	8.59865931658348	-6.23377289260948	0.311584655727989	0.752513833263284	Galnt1	-4.28149727129666	mus	-6.20716637341777	FALSE	FALSE	FALSE
ENSMUSG00000000439	-0.165744752701321	6.3130577826478	-6.57351221703942	0.353380602852672	0.781905784899937	Mkrn2	-4.37044382661361	mus	-6.27377625336365	FALSE	FALSE	FALSE
ENSMUSG00000000441	-0.212523162271802	9.40129406043901	-6.2172927009386	0.070598833843856	0.408128880006371	Raf1	-3.23239631360926	mus	-5.53021678727781	FALSE	FALSE	FALSE
ENSMUSG00000000486	-0.18862333239987	6.27268149914947	-6.36676038263721	0.37937479752377	0.798447629388005	Sept1	-4.42059956596094	mus	-6.30697163699891	FALSE	FALSE	FALSE
ENSMUSG00000000489	0.772470414196745	8.38999189749677	-6.26252068501885	0.0163918274542836	0.186353867290225	Pdgfb	-2.20055595387782	mus	-4.88717695041532	FALSE	FALSE	FALSE
ENSMUSG00000000530	0.313375267313184	4.25739582079076	-6.44271137296284	0.427621090227349	0.827353909801059	Acvrl1	-4.5051920687264	mus	-6.37147168297238	FALSE	FALSE	FALSE
ENSMUSG00000000531	0.379317705306817	5.48169505885357	-6.12497169925558	0.267500848341344	0.712453426366254	Grasp	-4.17370230381028	mus	-6.13988761296729	FALSE	FALSE	FALSE
ENSMUSG00000000532	0.313214542437185	8.38684968810526	-5.08726968423258	0.073997312614036	0.415786879922271	Acvr1b	-3.26561854886485	mus	-5.55249691340552	FALSE	FALSE	FALSE
ENSMUSG00000000538	0.026792650579937	3.85688847952352	-6.72503631100544	0.139926010340977	0.555523986602352	Tom1l2	-3.71580084253838	mus	-5.83211464532402	FALSE	FALSE	FALSE
ENSMUSG00000000544	0.00491563219138502	5.05810491341192	-6.66914655008374	0.472445828651488	0.848895081671533	Gpa33	-4.57563272847389	mus	-6.41746723462831	FALSE	FALSE	FALSE
ENSMUSG00000000552	0.422819271925886	3.84429970179927	-5.41753018827276	0.109109397237864	0.498848627818626	Zfp385a	-3.54001803609072	mus	-5.72125986748007	FALSE	FALSE	FALSE
ENSMUSG00000000555	0.378731608263954	4.2406882356756	-6.45833605826445	0.00828410375495106	0.120039918688074	Itga5	-1.71832141930722	mus	-4.62667882611356	FALSE	FALSE	FALSE
ENSMUSG00000000561	0.006960304284689	8.62960977721724	-6.74610792010145	0.21989609705717	0.663702493317011	Wdr77	-4.03522606047329	mus	-6.0466044962944	FALSE	FALSE	FALSE
ENSMUSG00000000563	0.0538115112985	11.8741021738458	-6.62234830241591	0.260657731207626	0.705219247018507	Atp5f1	-4.15539033845354	mus	-6.12969946359714	FALSE	FALSE	FALSE
ENSMUSG00000000567	-0.167687382192303	3.42938765676289	-6.47104140842674	0.0184413141029506	0.199017525846914	Sox9	-2.28380425352369	mus	-4.93393550444635	FALSE	FALSE	FALSE
ENSMUSG00000000568	0.137243220624182	11.484517278565	-6.49330525464439	0.465044100818266	0.845119490747415	Hnrnpd	-4.56447446674449	mus	-6.40981520557916	FALSE	FALSE	FALSE
ENSMUSG00000000579	-0.465570192584658	9.44806633188123	-3.05055844377717	0.00318526390121881	0.0615309764469112	Dynlt1a /// Dynlt1b /// Dynlt1c /// Dynlt1e /// Dynlt1f	-1.04292374517303	mus	-4.3328752945932	FALSE	FALSE	FALSE
ENSMUSG00000000581	0.0254979408326936	8.03456238835899	-6.68622322983054	0.413293009115814	0.821722329204265	C1d	-4.48110968625159	mus	-6.34984226897939	FALSE	FALSE	FALSE
ENSMUSG00000000594	-0.192923817302526	7.93835922646579	-6.75057379386731	0.175363294055045	0.609760776862225	Gm2a	-3.8753193556222	mus	-5.9389074241164	FALSE	FALSE	FALSE
ENSMUSG00000000600	0.70253916059392	7.82189291408215	-4.50694570094451	0.0383120306557136	0.301168502541019	Krit1	-2.8004700060479	mus	-5.26212590228245	FALSE	FALSE	FALSE
ENSMUSG00000000605	0.0742758003261725	8.85776727601818	-6.75757696828133	0.246778901201874	0.692709727852194	Clcn4-2	-4.11672690762822	mus	-6.10117084075254	FALSE	FALSE	FALSE
ENSMUSG00000000606	0.276034803042819	3.81871405656682	-6.07119657547908	0.248603418646992	0.694210337258962	Vmn2r88	-4.12193202468506	mus	-6.10537136976143	FALSE	FALSE	FALSE
ENSMUSG00000000627	0.421215601110584	5.36365847675963	-5.49849131505481	0.120260869039821	0.520024243842291	Sema4f	-3.60878163857198	mus	-5.76742791585008	FALSE	FALSE	FALSE
ENSMUSG00000000628	0.191242347695033	9.61843257418155	-6.50992736718072	0.478474951070329	0.851135067390317	Hk2	-4.58459331841228	mus	-6.4245237924686	FALSE	FALSE	FALSE
ENSMUSG00000000631	-0.8138154902434	7.1834794897658	-1.06411448349231	0.000994707253619977	0.0265736169357663	Myo18a	-0.220520095216928	mus	-4.00345595121497	FALSE	FALSE	FALSE
ENSMUSG00000000632	0.0803414399442914	4.34470982125199	-6.69291267678971	0.368187705304611	0.790711737312185	Sez6	-4.39944894362932	mus	-6.29328136255248	FALSE	FALSE	FALSE
ENSMUSG00000000673	-0.616031452051278	5.08543999082627	-3.59664677153112	0.0141647298135615	0.170057745354583	Haao	-2.09736856028745	mus	-4.83593300938662	FALSE	FALSE	FALSE
ENSMUSG00000000682	-0.727518582673062	12.4987106212035	0.732823332633096	0.000157975199076088	0.0064410936508732	Cd52	1.07968333351488	mus	-3.44704172018427	TRUE	FALSE	FALSE
ENSMUSG00000000686	0.612410724801284	4.26587109473597	-4.76852055821354	0.0513880695975241	0.350109851405979	Abhd15	-3.00796580371497	mus	-5.38616334449237	FALSE	FALSE	FALSE
ENSMUSG00000000706	-0.180791937772839	3.27753628193272	-6.74996975966072	0.277332102069954	0.722775996517787	Btn1a1	-4.19920662105514	mus	-6.15667325437244	FALSE	FALSE	FALSE
ENSMUSG00000000708	0.217992182327805	6.80468178708355	-6.58643721197028	0.220469967572737	0.664306177088962	Kat2b	-4.037067770842	mus	-6.04759714893364	FALSE	FALSE	FALSE
ENSMUSG00000000730	0.285992605339596	4.41722117659733	-5.94431109885705	0.210070275139484	0.651581622966472	Dnmt3l	-4.00292393971397	mus	-6.02852876594327	FALSE	FALSE	FALSE
ENSMUSG00000000731	-0.116850839254879	4.54458496180824	-6.56896572533703	0.53185110525409	0.878248624420052	Aire	-4.65932612351842	mus	-6.48179423555498	FALSE	FALSE	FALSE
ENSMUSG00000000738	-0.18638328518966	7.93729000149735	-6.365958697663	0.378908218307629	0.798065194904612	Spg7	-4.41972997476399	mus	-6.30587146990154	FALSE	FALSE	FALSE
ENSMUSG00000000739	-0.137347839610715	4.78053158391089	-6.59604594472137	0.559990502894826	0.8906067242131	Sult5a1	-4.69575722972263	mus	-6.5079164614693	FALSE	FALSE	FALSE
ENSMUSG00000000743	-0.396237264025167	8.89527935993789	-5.77343392364388	0.168754762522284	0.599035295066131	Chmp1a	-3.84817547586958	mus	-5.92139593927904	FALSE	FALSE	FALSE
ENSMUSG00000000751	-0.192245306956282	10.9723942910635	-6.47120489270468	0.128265936124077	0.535452907899276	Rpa1	-3.65431849198213	mus	-5.79467931859249	FALSE	FALSE	FALSE
ENSMUSG00000000753	0.811328493587175	5.42552070674705	-5.79867853354063	0.00119530636200817	0.0308014582071804	Serpinf1	-0.350334302343865	mus	-4.04260159976366	FALSE	FALSE	FALSE
ENSMUSG00000000766	0.0332360619179625	3.61670339701327	-6.73800401121644	0.539162227172989	0.88170158672487	Oprm1	-4.66897367077275	mus	-6.48898985211034	FALSE	FALSE	FALSE
ENSMUSG00000000782	-0.554657816226046	9.73990822169495	-6.08185071651026	0.047232192656664	0.334609170514383	Tcf7	-2.94837560737758	mus	-5.35860844245043	FALSE	FALSE	FALSE
ENSMUSG00000000787	0.164197226142621	11.9260576394587	-6.76281327054756	0.0434795160850039	0.322039816138593	Ddx3x	-2.8898768360961	mus	-5.31757616975078	FALSE	FALSE	FALSE
ENSMUSG00000000792	0.1538186233369	4.80932538483442	-6.47548050591274	0.451298318101181	0.839079239691312	Slc5a5	-4.54327303055501	mus	-6.39681408593426	FALSE	FALSE	FALSE
ENSMUSG00000000794	0.3026625520433	3.70551893616816	-5.49004037226246	0.119040052294837	0.517618860392431	Kcnn3	-3.60157171113395	mus	-5.76316228801404	FALSE	FALSE	FALSE
ENSMUSG00000000805	0.0829929000697687	3.42441278248349	-6.58439475757768	0.23853660306545	0.683578383080248	Car4	-4.09272272437676	mus	-6.08526181316268	FALSE	FALSE	FALSE
ENSMUSG00000000811	-0.509627387487174	6.96567012414226	-5.75561953359224	0.0135197992722848	0.165764488828965	Txnrd3	-2.06443979826002	mus	-4.81015906526139	FALSE	FALSE	FALSE
ENSMUSG00000000817	-3.56500060288582	6.88458599262498	14.2809002615817	1.51992878818498e-10	1.27661858777233e-07	Fasl	10.8693929555474	mus	4.6870539374078	TRUE	TRUE	TRUE
ENSMUSG00000000826	0.12743119362898	8.53742811199239	-6.76147107719646	0.25507598581733	0.699538262326095	Dnajc5	-4.1400941764506	mus	-6.11776823598008	FALSE	FALSE	FALSE
ENSMUSG00000000827	-0.136174983511641	8.06912522168381	-6.77530367171793	0.195969602751922	0.634732333577796	Tpd52l2	-3.9538255974634	mus	-5.99747570451808	FALSE	FALSE	FALSE
ENSMUSG00000000838	0.0748173310199489	7.54991713800936	-6.72814052092362	0.20804928976488	0.648308452507376	Fmr1	-3.99609289571962	mus	-6.02568311963746	FALSE	FALSE	FALSE
ENSMUSG00000000861	-0.210665435612883	3.22455727939008	-6.57972380906821	0.194614840002301	0.633176698228743	Bcl11a	-3.94892362274814	mus	-5.99428175840283	FALSE	FALSE	FALSE
ENSMUSG00000000881	-1.27966096005326	5.57124687946309	1.71251596199124	5.83425288170105e-05	0.002842404687006	Dlg3	1.78356054324301	mus	-3.21053625195009	TRUE	FALSE	TRUE
ENSMUSG00000000901	0.424405129025605	4.54324001769374	-5.19142651067248	0.083526793272883	0.440729845276031	Mmp11	-3.35121856877525	mus	-5.60504282423411	FALSE	FALSE	FALSE
ENSMUSG00000000902	-0.0306540859869986	8.17884742657446	-6.43931069416064	0.129693900290601	0.537839065545218	Smarcb1	-3.66214180436628	mus	-5.80062755605736	FALSE	FALSE	FALSE
ENSMUSG00000000903	0.309490068453101	4.95747944017945	-5.88509214919389	0.194542222777276	0.633038523768363	Vpreb3	-3.94865990718739	mus	-5.99417630498935	FALSE	FALSE	FALSE
ENSMUSG00000000915	-0.0339776782472316	5.88075266776299	-6.77102553300685	0.271935433825661	0.71800960929911	Hip1r	-4.18532063308466	mus	-6.14580813554084	FALSE	FALSE	FALSE
ENSMUSG00000000916	-0.169868911830305	7.40085511030104	-6.5316070694558	0.496971496629381	0.861362565928498	Nsun5	-4.61139489084085	mus	-6.44765442160698	FALSE	FALSE	FALSE
ENSMUSG00000000948	-0.186219709370185	6.15826646323581	-6.77105219157455	0.139871846827534	0.55541521789547	Snrpn /// Snurf	-3.71552726309048	mus	-5.83147122645743	FALSE	FALSE	FALSE
ENSMUSG00000000957	-0.170164688712219	4.24540873139699	-6.2587113804713	0.0240185748715577	0.233901725385889	Mmp14	-2.47051947777801	mus	-5.04089609615747	FALSE	FALSE	FALSE
ENSMUSG00000000958	-0.214961347485668	4.44131872151083	-6.43010439672999	0.419011592494948	0.825296496743044	Slc7a7	-4.49082001683342	mus	-6.3570970431717	FALSE	FALSE	FALSE
ENSMUSG00000000959	-0.0744494402109508	7.06272242182164	-6.74865766713608	0.234381764912585	0.679578969295118	Oxa1l	-4.08030619780458	mus	-6.07806647168096	FALSE	FALSE	FALSE
ENSMUSG00000000976	-0.133188421489207	7.4971915445835	-6.63504146074695	0.372401867880797	0.794280794490703	Heatr6	-4.40749085716817	mus	-6.29800507264761	FALSE	FALSE	FALSE
ENSMUSG00000000982	-5.59510095231836	8.1809067879631	13.3716371540582	3.9451017944439e-10	2.6237903156766e-07	Ccl3	10.1954029214307	mus	3.89287143257082	TRUE	TRUE	TRUE
ENSMUSG00000000983	0.3045843819163	4.17499384212096	-6.01356079672205	0.23013005902462	0.6755586438416	Expi	-4.06737021024346	mus	-6.06698339241063	FALSE	FALSE	FALSE
ENSMUSG00000001014	-0.374923650646791	3.94349242230252	-5.03668017107671	0.0697959620152102	0.405751830120538	Icam4	-3.22431427420452	mus	-5.52453795281224	FALSE	FALSE	FALSE
ENSMUSG00000001016	0.172489963317685	9.44488694293257	-6.73917750619505	0.0334218661139764	0.280050987091125	Ilf2	-2.7039773661101	mus	-5.20083704116216	FALSE	FALSE	FALSE
ENSMUSG00000001018	-0.221714605892109	7.40426454051644	-6.46699639756043	0.411630933900193	0.820127276038266	Snapin	-4.47826222140277	mus	-6.34748768285522	FALSE	FALSE	FALSE
ENSMUSG00000001020	0.187050602722391	5.27053360099402	-6.53303750546358	0.498233795604281	0.862377701099203	S100a4	-4.61318743888685	mus	-6.44819886293981	FALSE	FALSE	FALSE
ENSMUSG00000001021	0.407136355459992	3.59352629611306	-5.6425554889591	0.143366574376311	0.560441901524704	S100a3	-3.73296556603374	mus	-5.84485465426279	FALSE	FALSE	FALSE
ENSMUSG00000001023	-0.170238241023058	3.64417462733479	-6.53149362222575	0.496871615351891	0.861331641968051	S100a5	-4.61125285848942	mus	-6.44757167954487	FALSE	FALSE	FALSE
ENSMUSG00000001025	0.201191068675905	5.16573429014988	-6.64407364618815	0.61775172138628	0.910667694865846	S100a6	-4.76512467315301	mus	-6.56325906422505	FALSE	FALSE	FALSE
ENSMUSG00000001034	0.4719566532954	6.40873844529267	-4.47031152110012	0.0367807562061404	0.29433015198801	Mapk7	-2.77164721450948	mus	-5.2495725795235	FALSE	FALSE	FALSE
ENSMUSG00000001036	0.551184388902547	4.70905060120154	-5.36735177719906	0.0118733048191462	0.153448581665393	Epn2	-1.9726751850891	mus	-4.74968085792298	FALSE	FALSE	FALSE
ENSMUSG00000001039	0.508094352964378	5.31122584490778	-5.18479850882466	0.0828826183336503	0.439154483918745	B9d1	-3.34574779030909	mus	-5.6012585049442	FALSE	FALSE	FALSE
ENSMUSG00000001052	-0.318536899012711	7.26242937987918	-6.73995048714136	0.167167353595483	0.597477462263483	Sec24b	-3.84149704441495	mus	-5.91605309691431	FALSE	FALSE	FALSE
ENSMUSG00000001053	0.363979565886378	6.55991047113906	-5.18904039014789	0.083294266480287	0.440224769079553	N4bp3	-3.34924867219635	mus	-5.60340698916058	FALSE	FALSE	FALSE
ENSMUSG00000001054	0.103733855098433	8.09673664381137	-6.53908710659968	0.503632905017392	0.864561632774059	Rmnd5b	-4.62080362257982	mus	-6.453344694301	FALSE	FALSE	FALSE
ENSMUSG00000001056	0.0940700100659075	11.8173828910485	-6.70691641373432	0.134350083944146	0.546298036920833	Nhp2	-3.68706592624765	mus	-5.81355915346047	FALSE	FALSE	FALSE
ENSMUSG00000001062	0.0106421335089419	5.69274915161945	-6.68853808188094	0.62523857716519	0.912773238615883	1300018I17Rik	-4.77363719030012	mus	-6.57183829982895	FALSE	FALSE	FALSE
ENSMUSG00000001065	0.226236766449273	6.47028889127292	-6.67207925882446	0.111145885034757	0.501784258076446	Zfp276	-3.5530854267546	mus	-5.73517443819651	FALSE	FALSE	FALSE
ENSMUSG00000001089	0.237191325965684	6.50056601348354	-6.77502478241265	0.0541332385898352	0.358907240614922	Luzp1	-3.04474040243222	mus	-5.41170031655018	FALSE	FALSE	FALSE
ENSMUSG00000001098	0.66356531567107	8.9021353938714	0.288638955979443	0.000248486922509819	0.00923491752010829	Kctd10	0.75961451693319	mus	-3.57526127625295	TRUE	FALSE	FALSE
ENSMUSG00000001100	-0.209714472174484	8.47858327819156	-6.3614338446722	0.160857362675334	0.588786260945512	Poldip2	-3.8143078235889	mus	-5.89669283888266	FALSE	FALSE	FALSE
ENSMUSG00000001105	-0.343018776367632	8.50211562697516	-4.38812301035544	0.0335734702427033	0.280531527320447	Ift20	-2.70717543796733	mus	-5.20972983173928	FALSE	FALSE	FALSE
ENSMUSG00000001119	0.128572458658465	3.47292456864344	-6.52399990694301	0.490347915509283	0.858599527173443	Col6a1	-4.60191370370975	mus	-6.4409021995433	FALSE	FALSE	FALSE
ENSMUSG00000001123	-0.411912449324381	8.7957580522067	-4.83769909068055	0.0555811438634412	0.363353941109757	Lgals9	-3.06339229136812	mus	-5.41935605251938	FALSE	FALSE	FALSE
