ENSMUSP00000076593	-6.00847318307719
ENSMUSP00000099304	-5.61107993545236
ENSMUSP00000000058	-6.12758947612242
ENSMUSP00000000080	-3.27880311697169
ENSMUSP00000000090	-5.37957578119058
ENSMUSP00000000096	-6.12527450253353
ENSMUSP00000000122	-6.25022605374992
ENSMUSP00000000127	-6.48852200255369
ENSMUSP00000000128	-6.30257448919532
ENSMUSP00000000129	-5.31180237131931
ENSMUSP00000009344	-5.0964865519574
ENSMUSP00000051331	-6.33639846520961
ENSMUSP00000000153	-6.10250091139251
ENSMUSP00000056082	-5.85604324177118
ENSMUSP00000109403	-6.42387562675056
ENSMUSP00000109425	-6.34237257404586
ENSMUSP00000034567	-6.34044804770297
ENSMUSP00000000175	-5.4177204012143
ENSMUSP00000000188	-6.30725428157916
ENSMUSP00000000208	-4.9012113377352
ENSMUSP00000000219	-6.48804412757689
ENSMUSP00000101554	-6.19833383537401
ENSMUSP00000000253	-3.88800276895942
ENSMUSP00000075032	-5.62017531816179
ENSMUSP00000103528	-5.11715839114222
ENSMUSP00000000287	-4.52807653252906
ENSMUSP00000000291	-3.46357710439809
ENSMUSP00000000314	-6.17218990048084
ENSMUSP00000000317	-5.26601794009457
ENSMUSP00000000326	-6.31359504177238
ENSMUSP00000111281	-5.64509880979028
ENSMUSP00000000349	-6.309791301077
ENSMUSP00000000356	-6.33795815927521
ENSMUSP00000110768	-5.77435556219958
ENSMUSP00000000369	-6.03412742959955
ENSMUSP00000000384	-4.61924778626388
ENSMUSP00000000388	-6.04934711843577
ENSMUSP00000000391	-5.9215031899381
ENSMUSP00000023655	-6.48490757256102
ENSMUSP00000099793	-4.13372045446865
ENSMUSP00000085523	-6.52123454519465
ENSMUSP00000066209	-6.52654344945251
ENSMUSP00000000430	-6.20716637341777
ENSMUSP00000108571	-5.53021678727781
ENSMUSP00000101921	-6.30697163699891
ENSMUSP00000000500	-4.88717695041532
ENSMUSP00000114027	-6.37147168297238
ENSMUSP00000000543	-6.13988761296729
ENSMUSP00000000544	-5.55249691340552
ENSMUSP00000099744	-5.83211464532402
ENSMUSP00000023128	-4.62667882611356
ENSMUSP00000010278	-6.0466044962944
ENSMUSP00000000579	-4.93393550444635
ENSMUSP00000019128	-6.40981520557916
ENSMUSP00000090644	-4.3328752945932
ENSMUSP00000000594	-6.34984226897939
ENSMUSP00000000608	-5.9389074241164
ENSMUSP00000078985	-5.26212590228245
ENSMUSP00000000642	-6.4245237924686
ENSMUSP00000104013	-4.00345595121497
ENSMUSP00000000687	-4.83593300938662
ENSMUSP00000000724	-6.04759714893364
ENSMUSP00000000746	-6.02852876594327
ENSMUSP00000114904	-6.48179423555498
ENSMUSP00000104496	-6.30587146990154
ENSMUSP00000000759	-5.92139593927904
ENSMUSP00000000767	-5.79467931859249
ENSMUSP00000000769	-4.04260159976366
ENSMUSP00000072254	-5.35860844245043
ENSMUSP00000000804	-5.31757616975078
ENSMUSP00000000811	-5.76316228801404
ENSMUSP00000099483	-6.08526181316268
ENSMUSP00000000828	-4.81015906526139
ENSMUSP00000000834	4.6870539374078
ENSMUSP00000104427	-5.99747570451808
ENSMUSP00000110303	-6.02568311963746
ENSMUSP00000105140	-5.99428175840283
ENSMUSP00000085299	-3.21053625195009
ENSMUSP00000000924	-5.60504282423411
ENSMUSP00000000925	-5.80062755605736
ENSMUSP00000000939	-6.14580813554084
ENSMUSP00000055941	-5.83147122645743
ENSMUSP00000096003	-5.83147122645743
ENSMUSP00000087119	-5.04089609615747
ENSMUSP00000000984	-6.3570970431717
ENSMUSP00000000985	-6.07806647168096
ENSMUSP00000001008	3.89287143257082
ENSMUSP00000001040	-5.52453795281224
ENSMUSP00000001042	-5.20083704116216
ENSMUSP00000122090	-6.34748768285522
ENSMUSP00000001046	-6.44819886293981
ENSMUSP00000001051	-6.56325906422505
ENSMUSP00000104352	-4.74968085792298
ENSMUSP00000099717	-5.6012585049442
ENSMUSP00000001079	-5.91605309691431
ENSMUSP00000001081	-6.453344694301
ENSMUSP00000120014	-5.81355915346047
ENSMUSP00000001092	-5.73517443819651
ENSMUSP00000101475	-5.41170031655018
ENSMUSP00000001125	-3.57526127625295
ENSMUSP00000001127	-5.89669283888266
ENSMUSP00000118015	-5.20972983173928
ENSMUSP00000001147	-6.4409021995433
ENSMUSP00000001155	-6.46352802896592
ENSMUSP00000001156	-5.5470233143921
ENSMUSP00000110999	10.5519504534627
ENSMUSP00000115342	-5.70573933850818
ENSMUSP00000001184	-6.25891399329082
ENSMUSP00000001185	-5.4578671298254
ENSMUSP00000109313	-6.43464905309764
ENSMUSP00000001204	-5.44606005381269
ENSMUSP00000101029	-2.05671208996818
ENSMUSP00000108662	-6.37466985177779
ENSMUSP00000122072	-4.79077961512655
ENSMUSP00000103750	-5.74048304890842
ENSMUSP00000001304	-6.50862350588579
ENSMUSP00000001326	-6.47190748919362
ENSMUSP00000001327	-5.71299014556439
ENSMUSP00000001331	-5.01381835544187
