gene_id	logFC	logCPM	LR	PValue	FDR	gene	score	specie	score_corrected	pos_score	pos_score_corr	pass_thr
ENSMUSG00000000489	-0.0828211570398087	7.40890471017363	-6.62612879750389	0.843498112800037	0.968768294807365	Pdgfb	-3.67567164811444	mus	-3.9427920398551	FALSE	FALSE	FALSE
ENSMUSG00000000530	-0.0200597908861555	4.25739582079076	-6.64387459481388	0.941924658709351	0.987079936540871	Acvrl1	-3.75562762949751	mus	-3.98893198671681	FALSE	FALSE	FALSE
ENSMUSG00000000531	0.213982441061787	5.48169505885357	-6.22489480980146	0.370941387961865	0.817497467703582	Grasp	-3.08052497325535	mus	-3.60596233482472	FALSE	FALSE	FALSE
ENSMUSG00000000532	0.101955894308743	8.38684968810526	-6.27033151537485	0.398039406965634	0.832258066857978	Acvr1b	-3.1316038293334	mus	-3.63491788981483	FALSE	FALSE	FALSE
ENSMUSG00000000538	-0.170355593522025	3.55117085492889	-5.92258960260025	0.24101169568128	0.738762375778209	Tom1l2	-2.76814254171464	mus	-3.43089132925462	FALSE	FALSE	FALSE
ENSMUSG00000000544	0.258468549386925	5.28878809818132	-5.55181464996324	0.149305024832864	0.63996674070316	Gpa33	-2.42123601795358	mus	-3.2372766545914	FALSE	FALSE	FALSE
ENSMUSG00000000552	-0.0553242375199847	3.84429970179927	-6.59707869173263	0.759038024939871	0.948459274900063	Zfp385a	-3.59923783122436	mus	-3.90019046465031	FALSE	FALSE	FALSE
ENSMUSG00000000555	-0.126262753164896	3.78231796339218	-6.25539518999012	0.388829634446774	0.828641155578072	Itga5	-3.11464462285708	mus	-3.62520410606732	FALSE	FALSE	FALSE
ENSMUSG00000000560	-0.113907011346325	3.50279407965973	-6.49507311578577	0.591729137370768	0.907136765180042	Gabra2	-3.41884734459008	mus	-3.79410077325338	FALSE	FALSE	FALSE
ENSMUSG00000000561	0.0651493007350261	7.3422958912335	-6.58583117865221	0.734041703121671	0.941738908931773	Wdr77	-3.57497882879461	mus	-3.8869562359034	FALSE	FALSE	FALSE
ENSMUSG00000000563	0.0085051097246911	12.2189154959048	-6.64323665377383	0.935655502515553	0.985755545524303	Atp5f1	-3.75078978987754	mus	-3.98594439991132	FALSE	FALSE	FALSE
ENSMUSG00000000567	-0.320982848670724	3.11054570367641	-5.49541244958993	0.139218372360518	0.62857038435063	Sox9	-2.37056235571209	mus	-3.2086857187528	FALSE	FALSE	FALSE
ENSMUSG00000000568	0.0128334927807856	11.484517278565	-6.64170217917229	0.922645490921108	0.984412051392776	Hnrnpd	-3.7406458195369	mus	-3.97958620429819	FALSE	FALSE	FALSE
ENSMUSG00000000581	-0.0492397366521327	3.68901978901889	-6.58787644901163	0.738383883525615	0.942976223064837	C1d	-3.57925165291759	mus	-3.88865321117695	FALSE	FALSE	FALSE
ENSMUSG00000000594	0.132591347745113	7.01266069458472	-6.59130322649887	0.745851303206115	0.944169326563601	Gm2a	-3.58654137131407	mus	-3.89382692421828	FALSE	FALSE	FALSE
ENSMUSG00000000600	0.0254524525487554	7.82189291408215	-6.63999508212914	0.910387385369905	0.98273287884812	Krit1	-3.73095637621025	mus	-3.97395983358444	FALSE	FALSE	FALSE
ENSMUSG00000000605	-0.00544039982661637	8.68505710037244	-6.64568019093961	0.965399634531358	0.991762177631363	Clcn4-2	-3.77346134337185	mus	-3.99928959958034	FALSE	FALSE	FALSE
ENSMUSG00000000606	-0.00894927350888253	2.80520098840947	-6.64370399781546	0.940183271804522	0.986654087713031	Vmn2r88	-3.75428705755987	mus	-3.98786534274705	FALSE	FALSE	FALSE
ENSMUSG00000000627	-0.181933220557991	5.36365847675963	-6.15056502615435	0.331854082391496	0.796618877708263	Sema4f	-2.99985824842616	mus	-3.55965699837474	FALSE	FALSE	FALSE
ENSMUSG00000000628	0.886672440657614	9.61843257418155	1.21189079287393	0.000104954640453066	0.00759809858856405	Hk2	2.83843933553114	mus	-1.51364845417397	TRUE	FALSE	FALSE
ENSMUSG00000000631	-0.180592813791069	7.1834794897658	-5.92800249947535	0.242779282328133	0.74069425214334	Myo18a	-2.77343630027373	mus	-3.43392819496082	FALSE	FALSE	FALSE
ENSMUSG00000000632	0.0880580176157189	4.27661631818776	-6.52503699842706	0.630938399759155	0.916695318099539	Sez6	-3.46532759759772	mus	-3.82185421287931	FALSE	FALSE	FALSE
ENSMUSG00000000673	-0.145919095906009	5.08543999082627	-6.23883534540511	0.378970192772141	0.823760176588918	Haao	-3.09603800511901	mus	-3.6142352682094	FALSE	FALSE	FALSE
ENSMUSG00000000682	-0.367670752882303	12.4987106212035	-2.20824835014588	0.00363064027758388	0.0995544891474525	Cd52	0.271247255590852	mus	-2.15836677753683	TRUE	FALSE	FALSE
ENSMUSG00000000686	0.320262991093638	4.26587109473597	-5.49607300203303	0.139331981109857	0.628807734330404	Abhd15	-2.37115330108926	mus	-3.20905164814585	FALSE	FALSE	FALSE
ENSMUSG00000000690	0.111984428473369	3.96207125255782	-6.24553332963008	0.382914890737259	0.825865496349377	Hoxb6	-3.10353983854138	mus	-3.61864108916955	FALSE	FALSE	FALSE
ENSMUSG00000000693	0.0258198775187202	4.10112305520849	-6.63840226818535	0.900319863660608	0.979854536513182	Loxl3	-3.72290040212927	mus	-3.96944867545564	FALSE	FALSE	FALSE
ENSMUSG00000000706	-0.0415287793203021	2.87988050682143	-6.59856749644844	0.76257224070652	0.949896413600723	Btn1a1	-3.60260317675998	mus	-3.90249462033172	FALSE	FALSE	FALSE
ENSMUSG00000000708	1.04887878250053	8.50577402736638	10.3705263174784	8.51479534768732e-09	3.88116986459214e-06	Kat2b	9.66239352976766	mus	-0.271731797510222	TRUE	FALSE	TRUE
ENSMUSG00000000724	-0.0018744927417802	3.36295328738026	-6.64661395077963	0.991624321160377	0.996564860362076	Cryba1	-3.79287822187327	mus	-4.01042194574885	FALSE	FALSE	FALSE
ENSMUSG00000000730	-0.137608887900812	4.41722117659733	-6.25397566823214	0.387970287080607	0.827949787988724	Dnmt3l	-3.11304175025761	mus	-3.62471529765099	FALSE	FALSE	FALSE
ENSMUSG00000000731	0.0054507064849405	4.54458496180824	-6.64576947969549	0.966992839606753	0.992393335310233	Aire	-3.7746559246188	mus	-3.99965896592575	FALSE	FALSE	FALSE
ENSMUSG00000000732	-0.147833105821534	4.46469821739077	-6.21701427717724	0.366507554011885	0.816455606516379	Icosl	-3.07181349310775	mus	-3.60087846680888	FALSE	FALSE	FALSE
ENSMUSG00000000738	-0.139789857031133	7.93729000149735	-6.1879035834231	0.350748726994556	0.808135882927641	Spg7	-3.03997454765533	mus	-3.58299535270638	FALSE	FALSE	FALSE
