gene_id	logFC	logCPM	LR	PValue	FDR	gene	score	specie	pos_score	pass_thr
ENSG00000113734	0.0694101776666702	6.96365325987037	-6.22356858301941	0.629533086896049	0.966294619255549	BNIP1	-4.11877186306126	hsa	FALSE	FALSE
ENSG00000241973	-0.0834617566666607	6.13102006051852	-5.95598628295881	0.381899060809369	0.91775846794737	PI4KA	-3.74726735068847	hsa	FALSE	FALSE
ENSG00000151445	-0.0175755066666632	7.1416668907963	-6.3295545814884	0.881856146296762	0.993962411763852	VIPAR	-4.36929259550284	hsa	FALSE	FALSE
ENSG00000162878	-0.0883408273333313	6.27248313587037	-5.84339584680224	0.320120914800201	0.884937422341958	PKDCC	-3.61611112599259	hsa	FALSE	FALSE
ENSG00000134020	-0.040561921333329	6.0997285215	-6.27779619539586	0.723744934981085	0.978553140178389	PEBP4	-4.22242924664417	hsa	FALSE	FALSE
ENSG00000068796	-0.537418010999993	9.13059705396296	-2.83782498373558	0.00823690600840393	0.239556683077748	KIF2A	-0.895675064760841	hsa	FALSE	FALSE
ENSG00000213199	0.132781824999999	6.72510196546296	-5.73696800408271	0.273299569752891	0.854601823320437	ACCN3	-3.49857708853245	hsa	FALSE	FALSE
ENSG00000160058	-0.0192473306666674	9.18059668561111	-6.333925736605	0.907838357785666	0.994888027006057	BSDC1	-4.39087532542821	hsa	FALSE	FALSE
ENSG00000198860	0.126097611666673	9.16191866122222	-6.15086771075404	0.539115407237433	0.953931749943188	TSEN15	-4.00352823290373	hsa	FALSE	FALSE
ENSG00000085465	0.125275863333336	7.60409056135185	-6.15349509971822	0.541938006673833	0.953931749943188	OVGP1	-4.00740957335134	hsa	FALSE	FALSE
ENSG00000066230	0.0364821310000059	6.13416584162963	-6.27222678017997	0.71229050688297	0.977532233364702	SLC9A3	-4.21057166521299	hsa	FALSE	FALSE
ENSG00000165929	-0.269576790666664	6.70900769933333	-5.53788359066178	0.20645072601393	0.798728106898068	TC2N	-3.29008385083596	hsa	FALSE	FALSE
ENSG00000167978	-0.139311229999992	11.8028392687037	-6.00617523966228	0.414870871882344	0.925466417702118	SRRM2	-3.80881856236962	hsa	FALSE	FALSE
ENSG00000175691	-0.0474876619999964	7.11386517453704	-6.27851449565573	0.725263293735258	0.978996945502523	ZNF77	-4.22398694140156	hsa	FALSE	FALSE
ENSG00000100739	-0.0344255109999985	6.48337039292593	-6.27050210806747	0.708851265125733	0.977532233364702	BDKRB1	-4.20697413208972	hsa	FALSE	FALSE
ENSG00000136383	0.0810732336666664	6.24139825538889	-6.0284118735565	0.430827117586356	0.932478722733669	ALPK3	-3.83686938566453	hsa	FALSE	FALSE
ENSG00000167098	-0.0190153563333286	6.37253797085185	-6.32043087845453	0.84106002015213	0.991553505932736	SPAG4L	-4.33408676298128	hsa	FALSE	FALSE
ENSG00000164694	-0.0987461556666656	6.13319947642593	-5.84365357587006	0.320246404596753	0.884937422341958	FNDC1	-3.61640243768354	hsa	FALSE	FALSE
ENSG00000181652	0.156717895333336	6.45256023077778	-5.07598904146215	0.112732024834706	0.678115207599206	ATG9B	-2.84036752771995	hsa	FALSE	FALSE
ENSG00000172377	-0.0131306179999973	6.50212565042593	-6.33059735452324	0.887495293105315	0.993962411763852	OR9I1	-4.37403042493137	hsa	FALSE	FALSE
